__MOL_ID__	LogS	QikProp_#stars	QikProp_#amine	QikProp_#amidine	QikProp_#acid	QikProp_#amide	QikProp_#rotor	QikProp_#rtvFG	QikProp_CNS	QikProp_mol_MW	QikProp_dipole	QikProp_SASA	QikProp_FOSA	QikProp_FISA	QikProp_PISA	QikProp_WPSA	QikProp_volume	QikProp_donorHB	QikProp_accptHB	QikProp_dip^2/V	QikProp_ACxDN^.5/SA	QikProp_glob	QikProp_QPpolrz	QikProp_QPlogPC16	QikProp_QPlogPoct	QikProp_QPlogPw	QikProp_QPlogPo/w	QikProp_QPlogS	QikProp_CIQPlogS	QikProp_QPlogHERG	QikProp_QPPCaco	QikProp_QPlogBB	QikProp_QPPMDCK	QikProp_QPlogKp	QikProp_IP(eV)	QikProp_EA(eV)	QikProp_#metab	QikProp_QPlogKhsa	QikProp_HumanOralAbsorption	QikProp_PercentHumanOralAbsorption	QikProp_SAfluorine	QikProp_SAamideO	QikProp_PSA	QikProp_#NandO	QikProp_RuleOfFive	QikProp_#ringatoms	QikProp_#in34	QikProp_#in56	QikProp_#noncon	QikProp_#nonHatm	QikProp_RuleOfThree	QikProp_ACxDN^.5/SAxSASA/MW
72-19-5	-0.09	5	1	0	1	0	4	0	-1	119.12	1.339	295.505	114.913	180.592	0	0	439.229	3	3.7	0.0040824	0.0216869	0.9456426	8.856	4.432	8.747	8.814	-3.351	0.048	0.46	-1.33	12.129	-0.625	5.909	-6.526	9.766	-0.725	4	-1.041	1	26.725	0	0	91.668	4	0	0	0	0	0	8	1	0.0537994
65-86-1	-1.93	5	0	0	1	0	1	0	-2	156.098	3.604	293.817	0	260.775	33.042	0	448.833	2.25	4.75	0.0289448	0.0242498	0.96489	11.482	5.404	10.065	10.178	-0.832	-1.917	-1.201	-0.45	8.444	-1.364	3.611	-6.113	9.956	1.396	0	-0.917	2	38.658	0	0	135.203	6	0	6	0	6	0	11	1	0.0456444
142-08-5	1.02	7	0	0	0	0	1	0	0	95.101	1.363	269.978	0	80.557	189.421	0	386.352	1	1	0.0048104	0.003704	0.9502241	10.475	4.052	4.882	4.434	0.892	-0.44	-1.04	-3.241	1706.002	-0.092	881.236	-2.241	9.618	-0.027	2	-0.595	3	90.014	0	0	34.839	2	0	6	0	6	0	7	0	0.0105151
109-00-2	-0.46	6	0	0	0	0	1	0	0	95.101	3.222	269.271	0	80.807	188.464	0	385.821	1	2.25	0.0269071	0.0083559	0.9518429	10.444	4.061	5.851	5.659	0.348	0.162	-0.783	-3.21	1696.702	-0.091	876.045	-2.249	9.601	0.009	3	-0.729	3	86.789	0	0	34.677	2	0	6	0	6	0	7	0	0.0236591
118-52-5	-2.6	2	0	0	0	0	0	2	1	197.021	4.315	355.758	136.518	90.1	0	129.141	561.216	0	3.5	0.0331785	0	0.9249045	16.306	5.138	7.574	4.681	1.121	-1.689	-1.868	-2.747	1385.108	0.178	3586.822	-3.18	10.003	1.177	0	-0.689	3	89.736	0	0	61.665	4	0	5	0	5	1	11	0	0
636-26-0	-2.45	3	0	0	0	0	2	1	0	142.175	2.089	322.23	83.528	88.827	65.985	83.891	483.134	1.8	2	0.0090298	0.0083272	0.9240828	12.527	4.816	7.535	5.742	1.094	-1.426	-1.616	-3.075	1424.155	-0.045	2088.722	-2.732	9.194	0.608	4	-0.571	3	89.791	0	0	45.579	3	0	6	0	6	0	9	0	0.018873
56-04-2	-2.43	3	0	0	0	0	2	1	0	142.175	1.449	327.794	91.939	91.901	60.063	83.891	489.009	1.8	2	0.0042909	0.0081859	0.9157474	12.706	4.769	7.523	5.736	1.181	-1.114	-1.616	-3.182	1331.683	-0.082	1942.527	-2.81	9.269	0.588	3	-0.56	3	89.781	0	0	46.294	3	0	6	0	6	0	9	0	0.0188731
554-57-4	-1.83	0	0	0	0	0	4	0	-2	236.263	5.474	444.376	186.412	216.913	13.42	27.63	693.463	2	8.5	0.043211	0.027051	0.8526363	19.158	6.666	14.176	12.784	-1.1	-1.558	-1.284	-3.98	86.878	-1.599	49.98	-5.086	9.677	1.488	1	-1.009	2	55.206	0	0	118.271	7	0	5	0	5	0	14	0	0.050879
56-85-9	-0.55	4	1	0	1	1	5	0	-2	146.146	6.558	338.183	78.995	259.187	0	0	515.664	5	5.5	0.0834039	0.0363661	0.9195838	11.272	6.002	14.87	16.497	-4.21	1.142	1.029	-0.377	1.156	-1.383	0.925	-7.879	9.705	-0.987	5	-1.398	1	3.417	0	34.642	126.011	5	0	0	0	0	0	10	1	0.0841514
533-74-4	-2.13	0	1	0	0	0	0	0	2	162.267	8.477	343.151	215.831	17.725	0	109.596	545.488	0	4	0.1317431	0	0.9408848	15.676	4.49	8.547	4.644	0.645	0.116	0.155	-3.215	1677.716	1.097	3814.958	-3.909	8.385	1.014	1	-0.868	3	88.436	0	0	18.671	2	0	6	0	6	2	9	0	0
107-43-7	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
91-18-9	0.02	2	0	0	0	0	0	0	0	132.124	2.63	308.141	0	96.261	211.881	0	463.047	0	4.5	0.0149383	0	0.9393598	14.401	4.845	6.954	6.989	-0.579	0.045	-0.391	-3.524	1210.767	-0.164	608.315	-2.547	9.917	1.538	4	-1.242	3	78.736	0	0	48.921	4	0	10	0	10	0	10	0	0
104-98-3	-1.96	2	0	0	1	0	3	1	-1	138.126	6.582	331.436	30.09	163.28	138.066	0	496.42	2	4	0.087275	0.0170677	0.9148122	13.105	5.35	10.2	8.774	0.291	-0.818	-1.043	-1.761	70.977	-0.918	36.056	-3.754	9.27	0.373	0	-0.929	2	61.782	0	0	76.791	4	0	5	0	5	0	10	0	0.0409543
708-79-2	-1.56	1	0	0	0	0	0	0	-2	182.138	3.745	353.229	81.167	258.398	13.664	0	542.095	2.25	4.75	0.0258766	0.0201711	0.9102482	15.671	5.663	11.386	10.394	-1.542	-2.618	-1.773	-3.049	35.116	-1.516	13.25	-6.234	8.91	0.724	0	-0.62	2	45.58	0	0	130.069	7	0	9	0	9	0	13	0	0.0391188
87-33-2	-2.63	3	0	0	0	0	4	2	-2	236.138	4.735	400.758	176.763	223.994	0	0	647.837	0	7.9	0.0346115	0	0.903498	17.204	5.885	10.137	9.106	-1.876	0.976	-0.514	-3.093	74.433	-1.507	29.844	-5.264	11.82	0.449	2	-1.784	2	49.462	0	0	131.565	10	0	8	0	8	6	16	0	0
71-00-1	-0.53	1	1	0	1	0	4	0	-1	155.156	7.015	347.927	50.385	195.767	101.775	0	537.581	4	5	0.0915363	0.0287417	0.9189798	13.764	6.28	14.012	12.481	-2.678	-0.253	-0.058	-2.247	8.708	-0.825	4.13	-6.448	9.329	-0.575	4	-0.982	2	28.086	0	0	99.605	5	0	5	0	5	0	11	1	0.0644513
539-86-6	-0.83	2	0	0	0	0	5	0	1	162.264	4.052	389.668	225.498	32.669	87.152	44.349	609.593	0	4	0.026933	0	0.8922701	15.864	4.956	6.807	6.824	1.369	0.414	-0.663	-3.691	193.243	0.097	4774.095	-1.335	8.894	1.72	3	-0.895	3	75.88	0	0	18.76	1	0	0	0	0	0	9	0	0
1596-84-5	-0.2	1	0	0	1	0	4	1	-2	160.172	3.659	399.61	245.623	153.987	0	0	613.01	2	6	0.0218351	0.0212339	0.8733212	15.81	5.21	10.939	9.685	0.164	-1.316	-0.579	-1.774	86.944	-1.024	44.899	-3.973	9.759	-1.002	2	-0.987	2	62.617	0	0	92.203	5	0	0	0	0	0	11	0	0.052976
488-73-3	-0.17	3	0	0	0	0	5	0	-2	164.158	5.981	333.111	132.881	200.23	0	0	522.818	5	8.5	0.0684194	0.0570578	0.9421999	11.559	5.911	16.132	16.475	-1.788	-0.961	-0.399	-2.467	125.061	-1.242	52.293	-4.73	10.633	-2.325	5	-0.799	2	54.012	0	0	99.509	5	0	6	0	6	6	11	0	0.115782
643-12-9	0.35	3	0	0	0	0	6	0	-2	180.157	6.414	337.183	117.633	219.55	0	0	533.851	6	10.2	0.0770501	0.0740987	0.9438727	11.358	6.412	18.618	19.535	-2.221	-1.287	-0.306	-2.44	82.018	-1.441	33.145	-4.99	10.396	-2.318	6	-0.71	2	35.236	0	0	111.905	6	1	6	0	6	6	12	0	0.138684
50-70-4	1.09	4	0	0	0	0	11	0	-2	182.173	6.782	377.723	146.855	230.867	0	0	598.681	6	10.2	0.076833	0.0661459	0.9094714	10.742	6.831	18.227	18.606	-3.09	-0.074	-0.34	-2.997	64.06	-1.96	25.375	-4.718	10.554	-2.102	6	-1.079	1	28.228	0	0	118.147	6	1	0	0	0	0	12	0	0.137149
1689-84-5	-3.33	0	0	0	0	0	2	0	0	276.915	4.327	365.877	0	111.403	109.053	145.42	562.845	1	2.25	0.033269	0.0061496	0.9010642	16.128	6.177	8.542	5.39	1.804	-3.246	-5.263	-3.653	869.887	-0.115	2663.973	-2.996	9.83	1.089	1	-0.353	3	90.117	0	0	46.043	2	0	6	0	6	0	11	0	0.00812523
133-91-5	-3.31	1	0	0	1	0	2	0	-1	389.916	3.06	380.916	0	133.562	84.565	162.79	598.39	1	1.75	0.0156451	0.0045942	0.9015535	17.317	6.675	8.606	4.924	2.562	-2.961	-6.805	-1.721	135.811	-0.253	566.706	-3.491	9.007	1.275	1	-0.345	3	80.122	0	0	66.621	3	0	6	0	6	0	12	0	0.00448816
88-67-5	-2.73	2	0	0	1	0	1	0	-1	248.02	3.961	331.602	0	92.475	169.203	69.925	509.41	1	2	0.0307929	0.0060313	0.9302343	15.206	5.65	7.768	5.536	1.928	-1.685	-3.764	-1.66	333.088	-0.038	463.209	-2.532	8.618	0.777	0	-0.565	3	83.382	0	0	46.334	2	0	6	0	6	0	10	0	0.00806383
90-02-8	-0.86	6	0	0	0	0	2	0	-1	122.123	5.152	307.944	15.042	119.095	173.807	0	462.85	0	1.75	0.0573554	0	0.939694	12.745	4.739	5.457	3.735	1.289	-0.598	-1.214	-3.337	735.396	-0.456	354.875	-2.91	9.536	0.468	1	-0.591	3	85.796	0	0	56.573	2	0	6	0	6	0	9	0	0
149-91-7	-1.16	0	0	0	1	0	4	0	-2	170.121	4.922	340.607	0	252.475	88.132	0	523.171	4	4.25	0.0463156	0.0249554	0.9218787	13.057	6.456	13.005	12.018	-0.583	-0.683	-1.476	-1.409	10.122	-1.658	4.393	-5.478	9.275	0.552	3	-0.988	2	41.527	0	0	114.577	5	0	6	0	6	0	12	1	0.0499643
65-45-2	-1.76	1	0	0	0	0	2	0	-1	137.138	5.98	317.735	0	146.179	171.556	0	482.158	2	2.25	0.0741718	0.0100146	0.9358924	13.496	5.541	9.252	7.349	1.272	-0.134	-1.458	-3.387	407.08	-0.67	187.267	-3.417	9.232	0.374	2	-0.604	3	81.1	0	0	70.283	3	0	6	0	6	0	10	0	0.0232028
537-47-3	-2.33	0	0	0	0	1	2	1	-1	151.168	5.215	355.961	0	152.594	203.367	0	540.662	4	2.5	0.0503106	0.0140465	0.9016666	16.141	6.549	12.914	12.972	-0.434	-0.189	-0.83	-2.719	210.637	-0.808	160.958	-3.423	8.975	-0.215	1	-1.018	2	65.991	0	28.306	77.523	4	0	6	0	6	0	11	0	0.0330758
57-67-0	-1.99	0	0	1	0	0	4	0	-2	214.242	8.751	395.17	0	259.425	133.971	1.773	632.061	3.5	3.5	0.1211475	0.0165698	0.9013374	17.852	7.701	14.659	11.038	-0.232	-2.194	-2.388	-3.767	34.338	-1.802	13.225	-7.507	8.524	0.097	2	-0.581	2	40.114	0	0	127.376	6	1	6	0	6	0	14	0	0.030563
591-24-2	-1.87	7	0	0	0	0	0	1	1	112.171	3.933	322.67	270.033	52.637	0	0	496.188	0	2	0.031179	0	0.9393716	13.703	3.413	5.023	2.824	1.194	-1.331	-0.563	-2.513	3138.666	0.166	1703.228	-2.49	10.511	-0.903	2	-0.477	3	96.522	0	0	28.624	1	0	6	0	6	5	8	0	0
85-44-9	-1.39	4	0	0	0	0	0	1	-1	148.118	6.527	310.582	0	138.875	171.706	0	481.169	0	4.5	0.0885399	0	0.9561388	14.742	5.261	8.256	7.011	-0.52	0.011	-0.671	-3.061	477.467	-0.449	222.498	-3.474	10.737	1.475	0	-1.189	2	71.849	0	0	74.523	3	0	9	0	9	0	11	0	0
85-34-7	-3.08	0	0	0	1	0	2	0	0	239.485	2.395	390.183	32.476	92.654	94.978	170.075	627.528	1	2	0.0091415	0.0051258	0.9084872	18.583	6.886	8.961	4.987	2.929	-2.88	-3.59	-1.658	331.792	0.112	1631.438	-2.701	9.459	0.42	1	-0.304	3	89.214	0	0	48.722	2	0	6	0	6	0	13	0	0.00835125
93-76-5	-2.96	1	0	0	1	0	3	0	-1	255.485	3.082	423.063	35.646	113.097	79.337	194.983	675.491	1	2.75	0.0140621	0.0065002	0.8800483	19.711	7.36	9.935	5.626	2.846	-2.732	-3.641	-2.044	212.324	-0.112	1378.701	-3.036	9.24	0.502	2	-0.348	3	85.257	0	0	59.029	3	0	6	0	6	0	14	0	0.0107638
433-97-6	-1.6	1	0	0	1	0	1	0	0	190.122	5.634	345.351	0.794	82.259	157.753	104.545	539.373	1	2	0.058854	0.0057912	0.9278917	16.296	4.629	8.633	5.433	2.376	-2.029	-2.594	-1.644	416.332	0.123	912.314	-2.384	10.601	1.037	1	-0.488	3	87.743	104.545	0	43.064	2	0	6	0	6	0	13	0	0.0105195
614-61-9	-2.16	0	0	0	1	0	3	0	-1	186.594	5.068	378.914	35.65	113.104	163.912	66.248	591.405	1	2.75	0.043425	0.0072576	0.8992517	17.153	6.312	8.978	6.05	1.903	-1.678	-2.275	-2.136	212.292	-0.387	271.763	-2.739	9.223	0.043	2	-0.559	3	79.736	0	0	59.032	3	0	6	0	6	0	12	0	0.0147379
122-88-3	-2.29	0	0	0	1	0	3	0	-1	186.594	3.129	382.282	35.643	116.165	158.783	71.691	591.848	1	2.75	0.0165424	0.0071936	0.8917728	17.122	6.272	8.617	6.046	1.901	-1.709	-2.275	-2.233	198.568	-0.415	270.793	-2.813	9.225	0.037	2	-0.561	3	79.205	0	0	59.694	3	0	6	0	6	0	12	0	0.0147378
7286-84-2	-3.26	0	0	0	0	0	2	1	0	220.055	2.818	402.68	95.849	96.64	86.131	124.06	637.538	1.5	3	0.0124589	0.0091245	0.8896299	18.899	6.58	10.121	6.686	1.855	-2.65	-2.815	-3.729	1200.778	-0.067	2882.966	-2.805	8.541	0.609	2	-0.3	3	92.921	0	0	57.452	3	0	6	0	6	0	13	0	0.016697
121-34-6	-2.05	1	0	0	1	0	3	0	-1	168.149	0.519	348.235	79.822	160.771	107.642	0	545.302	2	3.5	0.000494	0.0142138	0.926939	14.771	5.788	9.283	8.098	0.997	-1.271	-1.69	-1.42	74.974	-0.865	38.256	-3.815	9.174	0.452	2	-0.777	2	66.342	0	0	79.803	4	0	6	0	6	0	12	0	0.0294366
88-04-0	-2.8	3	0	0	0	0	1	0	1	156.611	1.907	352.196	158.101	54.437	89.001	50.658	548.101	1	0.75	0.0066334	0.0021295	0.9196465	15.989	4.991	6.602	3.543	2.227	-1.618	-2.322	-3.257	3017.708	0.198	3092.633	-2.113	9.017	-0.126	3	-0.126	3	100	0	0	22.47	1	0	6	0	6	0	10	0	0.00478894
99-92-3	-1.61	0	0	0	0	0	2	0	0	135.165	6.236	341.574	82.06	112.204	147.31	0	524.943	1.5	3	0.0740682	0.0107568	0.9213433	14.977	5.331	9.213	7.017	0.571	-1.847	-1.269	-3.507	854.812	-0.438	417.552	-2.876	8.392	0.135	1	-0.556	3	82.764	0	0	54.455	2	0	6	0	6	0	10	0	0.0271834
526-75-0	-1.43	5	0	0	0	0	1	0	1	122.166	0.759	328.427	146.504	44.528	137.395	0	502.684	1	0.75	0.0011465	0.0022836	0.9309414	14.633	4.529	5.85	3.73	2.23	-1.443	-1.624	-3.305	3746.638	0.161	2062.476	-1.76	9.049	-0.367	3	-0.252	3	100	0	0	21.088	1	0	6	0	6	0	9	0	0.00613915
95-87-4	-1.54	4	0	0	0	0	1	0	1	122.166	1.555	336.042	170.328	44.836	120.878	0	513.073	1	0.75	0.0047131	0.0022319	0.9223396	14.891	4.435	5.949	3.638	2.225	-1.453	-1.624	-3.365	3721.504	0.152	2047.525	-1.824	9.003	-0.345	3	-0.224	3	100	0	0	20.356	1	0	6	0	6	0	9	0	0.00613929
576-26-1	-1.31	4	0	0	0	0	1	0	1	122.166	1.589	332.51	165.454	34.926	132.13	0	509.155	1	0.75	0.0049576	0.0022556	0.9273859	14.842	4.456	5.913	3.638	2.222	-1.44	-1.624	-3.337	4620.564	0.232	2587.061	-1.602	9.021	-0.347	3	-0.234	3	100	0	0	18.976	1	0	6	0	6	0	9	0	0.00613927
95-65-8	-1.41	4	0	0	0	0	1	0	1	122.166	1.551	331.975	151.347	54.439	126.189	0	506.609	1	0.75	0.0047467	0.0022592	0.9257811	14.683	4.506	5.939	3.729	2.223	-1.457	-1.624	-3.335	3017.535	0.08	1632.29	-1.982	8.96	-0.363	3	-0.241	3	100	0	0	22.469	1	0	6	0	6	0	9	0	0.00613917
145-73-3	-0.27	2	0	0	2	0	2	0	-1	186.164	3.344	305.51	160.554	144.956	0	0	511.368	2	5.7	0.0218701	0.0263854	1.0122673	13.027	5.545	10.073	9.543	0.454	-0.531	-1.064	2.281	26.822	-0.5	16.018	-3.999	10.784	-0.543	3	-1.054	2	55.172	0	0	86.567	5	0	7	0	7	6	13	0	0.0433005
37764-25-3	-1.62	1	0	0	0	1	4	0	1	208.087	5.354	412.337	198.549	30.93	73.693	109.165	676.622	0	3	0.0423583	0	0.9039488	19.06	6.116	7.955	5.377	1.911	-1.46	-1.46	-2.063	3193.749	0.338	10000	-1.446	9.709	0.071	3	-0.712	3	100	0	24.911	26.063	2	0	0	0	0	0	12	0	0
15879-93-3	-1.84	2	0	0	0	0	5	2	-1	309.53	4.683	455.899	154.838	119.606	0	181.455	767.787	3	10.2	0.0285675	0.0387518	0.8894538	21.362	8.228	17.447	15.031	0.021	-2.162	-1.853	-3.321	727.235	-0.3	3458.159	-3.244	10.723	0.335	3	-0.967	3	78.284	0	0	85.531	6	0	8	0	8	5	17	0	0.0570766
7568-93-6	-0.48	0	1	0	0	0	4	0	0	137.181	2.791	347.278	56.737	101.519	189.022	0	540.036	3	2.7	0.014426	0.0134663	0.9234989	14.695	6.078	10.268	8.702	0.178	0.345	-0.264	-4.397	269.211	-0.073	132.504	-4.403	9.294	-0.126	4	-0.677	2	71.48	0	0	47.059	2	0	6	0	6	0	10	0	0.0340904
95-06-7	-3.39	3	0	0	0	0	5	0	2	223.778	4.938	459.122	291.84	5.701	37.089	124.491	753.467	0	2	0.0323678	0	0.8721952	21.143	6.339	7.799	2.026	3.716	-3.599	-2.898	-3.777	8746.574	0.518	10000	-1.014	8.56	1.009	1	0.058	3	100	0	0	10.579	1	0	0	0	0	0	12	0	0
4/2/07	-1.63	1	0	0	0	0	3	1	0	142.197	6.383	369.676	304.061	65.615	0	0	595.856	0	4	0.0683769	0	0.926341	15.766	4.437	7.28	4.333	0.78	-0.64	-0.237	-2.724	2364.149	-0.127	1253.858	-2.441	9.944	-0.844	1	-0.85	3	91.897	0	0	46.043	2	0	0	0	0	0	10	0	0
1/4/96	-0.45	3	1	0	0	0	2	1	1	141.213	4.07	374.681	323.473	51.208	0	0	592.947	0	2.5	0.0279315	0	0.9109911	16.292	4.154	6.031	2.99	1.065	-0.463	0.1	-3.698	807.596	0.43	434.428	-4.334	9.133	-1.099	1	-0.414	3	85.212	0	0	37.945	2	0	6	0	6	5	10	0	0
30979-48-7	-2.15	1	0	0	0	1	2	0	0	185.225	9.957	428.451	300.675	127.777	0	0	688.002	0	2	0.1440932	0	0.8796773	20.096	5.432	9.004	4.985	1.3	-2.142	-1.608	-2.105	385.997	-0.658	289.128	-3.682	9.529	-0.566	0	-0.326	3	80.85	0	24.825	80.07	5	0	5	0	5	2	13	0	0
4516-69-2	-4.48	11	0	0	0	0	0	0	2	112.214	0.051	342.652	342.652	0	0	0	543.452	0	0	4.8e-06	0	0.9399083	15.595	3.56	3.919	-0.898	3.306	-3.36	-3.473	-2.504	9906.038	0.878	5899.293	-1.52	11.404	-3.499	0	0.196	3	100	0	0	0	0	0	5	0	5	5	8	0	0
589-90-2	-4.47	11	0	0	0	0	0	0	2	112.214	0.119	334.836	334.836	0	0	0	527.521	0	0	2.68e-05	0	0.942959	14.957	3.423	3.701	-0.956	2.937	-4.088	-3.307	-2.455	9906.038	0.862	5899.293	-1.52	11.19	-3.498	0	0.149	3	100	0	0	0	0	0	6	0	6	6	8	0	0
6876-23-9	-4.33	11	0	0	0	0	0	0	2	112.214	0.16	331.279	331.279	0	0	0	521.094	0	0	4.89e-05	0	0.9453263	14.7	3.38	3.615	-1	2.917	-4.057	-3.24	-2.417	9906.038	0.855	5899.293	-1.52	11.079	-3.507	0	0.131	3	100	0	0	0	0	0	6	0	6	6	8	0	0
94-96-2	-0.54	2	0	0	0	0	7	0	0	146.229	3.018	380.883	307.566	73.317	0	0	613.156	2	3.4	0.0148589	0.0126242	0.9164062	13.89	5.031	8.36	5.868	1.092	-0.974	-0.996	-2.885	1998.191	-0.44	1045.449	-2.199	10.82	-2.768	2	-0.631	3	92.417	0	0	37.773	2	0	0	0	0	0	10	0	0.0328823
20354-26-1	-2.82	1	0	0	0	0	0	1	0	261.064	3.397	438.656	86.215	113.282	110.409	128.749	709.918	0	4	0.0162543	0	0.8773642	23.311	7.228	10.266	6.281	1.333	-2.997	-3.421	-4.043	834.918	-0.102	2065.116	-3.218	9.061	0.696	0	-0.391	3	87.045	0	0	71.731	5	0	11	0	11	0	16	0	0
41814-78-2	-2.07	0	0	0	0	0	0	0	1	189.234	8.258	373.008	65.422	70.405	186.079	51.101	597.149	0	2	0.1142021	0	0.9193958	19.521	6.088	8.809	4.349	2.182	-2.347	-2.883	-3.724	2129.356	0.134	2133.44	-2.162	9.182	1.099	2	-0.183	3	100	0	0	32.377	3	0	12	0	12	0	13	0	0
120-36-5	-2.45	0	0	0	1	0	3	0	-1	235.066	4.825	425.888	80.88	100.459	106.89	137.659	685.534	1	2.75	0.0339657	0.0064571	0.8828546	20.376	7.189	10.146	5.714	2.828	-2.627	-3.23	-2.13	279.799	-0.139	901.548	-2.706	9.198	0.24	2	-0.321	3	87.301	0	0	56.263	3	0	6	0	6	0	14	0	0.0116988
492-38-6	-2.06	2	0	0	1	0	2	1	-1	148.161	2.242	356.984	40.151	97.446	219.387	0	555.777	1	2	0.0090437	0.0056025	0.9157646	16.899	5.9	7.762	5.727	2.048	-1.786	-1.776	-2.134	298.828	-0.332	170.522	-2.351	9.698	0.251	0	-0.491	3	83.242	0	0	48.69	2	0	6	0	6	0	11	0	0.0134988
94-74-6	-2.23	0	0	0	1	0	3	0	-1	200.621	2.865	409.771	116.308	111.755	110.013	71.694	650.508	1	2.75	0.0126145	0.0067111	0.8860523	19.004	6.48	9.111	5.75	2.654	-2.561	-2.548	-2.093	218.637	-0.39	300.503	-2.904	9.133	-0.011	3	-0.411	3	84.363	0	0	58.79	3	0	6	0	6	0	13	0	0.0137075
66-02-4	-2.86	0	1	0	1	0	5	0	-1	432.984	2.836	448.122	47.699	180.536	61.279	158.607	739.599	4	3.75	0.0108763	0.0167365	0.8826056	20.819	8.821	15.253	10.947	-0.621	-2.135	-5.441	-2.642	12.144	-0.495	43.748	-6.213	9.129	1.56	5	-0.625	2	42.717	0	0	92.374	4	0	6	0	6	0	15	1	0.0173216
501-52-0	-1.41	1	0	0	1	0	3	0	-1	150.177	2.131	369.488	67.743	106.696	195.049	0	576.36	1	2	0.0078805	0.0054129	0.906486	16.848	5.926	7.683	5.434	1.842	-1.433	-1.815	-2.168	244.177	-0.483	137.078	-2.511	9.765	-0.242	2	-0.482	3	80.468	0	0	50.468	2	0	6	0	6	0	11	0	0.0133176
529-64-6	-0.93	0	0	0	1	0	4	0	-1	166.176	3.062	369.099	52.862	135.353	180.883	0	584.774	1	2.7	0.0160301	0.0073151	0.9162508	16.408	6.214	8.124	6	1.655	-1.459	-1.902	-1.942	130.6	-0.752	69.699	-2.993	9.922	-0.074	3	-0.605	3	74.506	0	0	67.213	3	0	6	0	6	0	12	0	0.0162478
70-69-9	-2.63	0	0	0	0	0	3	0	0	149.192	6.023	372.67	126	99.596	147.074	0	582.639	1.5	3	0.062268	0.0098592	0.9052612	16.641	5.707	9.508	6.784	1.393	-1.756	-1.505	-3.766	1125.723	-0.428	562.266	-2.549	8.387	0.129	2	-0.47	3	89.717	0	0	51.903	2	0	6	0	6	0	11	0	0.0246275
620-71-3	-1.92	0	0	0	0	0	2	0	1	149.192	4.744	386.04	139.088	43.559	203.393	0	595.441	1	2.5	0.0378013	0.006476	0.886662	18.334	5.562	8.576	5.814	1.867	-1.113	-1.646	-4.336	3826.766	0.074	2110.194	-1.414	8.897	-0.224	2	-0.311	3	100	0	0	34.537	2	0	6	0	6	0	11	0	0.0167569
1129-41-5	-1.8	0	0	0	0	0	1	0	1	165.191	3.474	389.43	182.503	60.019	146.907	0	615.879	1	3	0.019594	0.0077036	0.898944	19.254	5.612	8.969	6.263	1.37	-1.962	-1.789	-3.868	2671.383	0.008	1430.874	-2.012	9.483	-0.177	1	-0.29	3	96.302	0	0	48.367	3	0	6	0	6	0	12	0	0.0181609
59-92-7	-1.6	1	1	0	1	0	6	0	-2	197.19	5.079	395.392	47.696	242.722	104.973	0	640.811	5	4.5	0.0402606	0.025449	0.9091268	16.641	7.869	15.659	13.468	-2.529	-0.68	-0.707	-2.422	3.124	-1.357	1.364	-7.11	9.136	0.074	6	-0.962	2	20.993	0	0	115.652	5	0	6	0	6	0	14	1	0.0510286
2385-74-2	-0.29	2	0	0	3	0	5	0	-2	218.206	5.464	369.316	153.376	215.939	0	0	628.908	3	6	0.0474802	0.0281393	0.961225	15.804	6.869	13.201	11.277	0.877	-0.868	-1.474	3.263	1.442	-1.296	0.865	-5.019	10.888	-0.846	1	-1.191	1	34.926	0	0	119.168	6	0	0	0	0	0	15	1	0.0476261
481-37-8	-0.02	1	1	0	1	0	2	0	0	185.222	3.104	375.043	246.492	128.551	0	0	617.065	1	4.7	0.0156145	0.0125319	0.9346267	17.257	5.41	9.276	7.149	-1.487	-0.029	-0.221	-1.508	37.788	-0.14	20.182	-5.759	9.56	-1.121	3	-0.735	2	46.47	0	0	70.836	4	0	8	0	8	7	13	0	0.025375
123-99-9	-1.89	2	0	0	2	0	8	0	-2	188.223	4.081	453.001	239.608	213.393	0	0	722.308	2	4	0.0230553	0.0124875	0.8594378	17.616	6.707	10.64	7.365	1.568	-1.85	-1.54	-0.191	6.019	-1.845	3.185	-4.684	11.339	-1.021	2	-0.845	2	50.078	0	0	100.937	4	0	0	0	0	0	13	1	0.030054
39196-18-4	-1.62	0	0	0	0	0	5	0	0	218.313	5.293	477.803	394.849	65.622	0	17.333	794.278	1	4.5	0.0352766	0.0094181	0.8680888	22.422	6.364	10.791	6.115	2.015	-2.717	-1.922	-3.666	2363.792	-0.276	1560.006	-2.249	9.013	0.072	1	-0.269	3	100	0	0	58.853	4	0	0	0	0	0	14	0	0.0206126
2029-64-3	-3.3	1	0	0	0	0	7	0	-2	173.255	3.777	477.157	340.066	137.091	0	0	749.916	2	2.5	0.0190183	0.0074096	0.8365889	19.363	6.324	9.981	5.647	1.814	-2.748	-1.681	-4.176	496.434	-1.164	232.067	-3.374	9.963	-0.956	1	-0.219	3	85.816	0	0	64.817	3	0	0	0	0	0	12	0	0.0204066
