__MOL_ID__	MTP	QikProp_#stars	QikProp_#amine	QikProp_#amidine	QikProp_#acid	QikProp_#amide	QikProp_#rotor	QikProp_#rtvFG	QikProp_CNS	QikProp_mol_MW	QikProp_dipole	QikProp_SASA	QikProp_FOSA	QikProp_FISA	QikProp_PISA	QikProp_WPSA	QikProp_volume	QikProp_donorHB	QikProp_accptHB	QikProp_dip^2/V	QikProp_ACxDN^.5/SA	QikProp_glob	QikProp_QPpolrz	QikProp_QPlogPC16	QikProp_QPlogPoct	QikProp_QPlogPw	QikProp_QPlogPo/w	QikProp_QPlogS	QikProp_CIQPlogS	QikProp_QPlogHERG	QikProp_QPPCaco	QikProp_QPlogBB	QikProp_QPPMDCK	QikProp_QPlogKp	QikProp_IP(eV)	QikProp_EA(eV)	QikProp_#metab	QikProp_QPlogKhsa	QikProp_HumanOralAbsorption	QikProp_PercentHumanOralAbsorption	QikProp_SAfluorine	QikProp_SAamideO	QikProp_PSA	QikProp_#NandO	QikProp_RuleOfFive	QikProp_#ringatoms	QikProp_#in34	QikProp_#in56	QikProp_#noncon	QikProp_#nonHatm	QikProp_RuleOfThree	QikProp_ACxDN^.5/SAxSASA/MW
[P+]([O-])(c1ccccc1)(c1ccccc1)C1C=C(OC=2CCCCC=21)c1ccccc1	176.5	4	0	0	1	0	4	0	0	414.483	2.188	700.392	162.381	23.066	514.945	0	1292.17	2	2.2	0.0037035	0.0044422	0.819163	47.908	14.472	20.034	9.278	7.21	-7.327	-7.981	-5.106	1516.241	0.093	986.681	0.253	6.704	0.091	4	1.273	1	100	0	0	25.878	2	1	28	0	28	5	30	1	0.00750641
O=C(NN)c1c[nH0]ccc1C	176.7	0	0	0	0	0	2	1	-1	151.168	1.46	343.899	66.981	148.234	128.683	0	533.839	3	4.5	0.0039935	0.0226643	0.9254253	15.155	5.935	11.462	10.815	-0.379	-0.535	-1.203	-3.352	389.219	-0.711	178.401	-3.606	10.066	0.68	3	-0.692	2	71.083	0	0	75.291	4	0	6	0	6	0	11	0	0.0515601
S=C1NC(C)=C(C(=O)OCCC)C(N1)c1occc1	176.8	0	0	0	0	0	3	1	0	280.341	6.317	519.114	245.694	73.947	118.456	81.017	886.783	0	3	0.0449975	0	0.8598988	28.54	8.365	11.414	4.599	3.515	-4.348	-4.229	-4.364	1970.901	-0.085	2861.933	-2.177	8.792	1.354	3	0.262	3	100	0	0	68.851	5	0	11	0	11	1	19	0	0
O=C1Oc2ccccc2C=C1C#N	177.0	2	0	0	0	0	1	1	-1	171.155	9.71	362.461	0	134.403	228.058	0	570.558	0	4	0.1652371	0	0.9178464	18.216	6.176	10.225	6.776	0.356	-1.455	-2.452	-3.949	526.451	-0.56	247.27	-3.097	9.752	1.733	0	-0.838	3	77.734	0	0	64.597	3	0	10	0	10	0	13	0	0
Nc1ccc(N=Nc2cc(c(N=Nc3ccc(N)cc3)cc2C)C(C)C)cc1	177.0	2	0	0	0	0	7	2	-2	372.472	0.096	726.174	224.664	147.784	353.726	0	1263.435	3	6	7.3e-06	0.014311	0.7783221	43.292	14.277	21.94	13.638	3.742	-5.923	-5.345	-6.806	393.061	-1.485	180.306	-2.325	7.71	1.371	7	0.45	3	95.293	0	0	89.826	6	0	18	0	18	0	28	2	0.0279008
O=C1CC(=O)C(C#N)C(C1)c1ccccc1	177.0	0	0	0	0	0	1	2	-1	213.235	6.697	437.602	101.773	157.516	178.313	0	727.625	0	5.5	0.0616384	0	0.894041	24.026	7.419	11.649	8.253	0.482	-2.467	-2.51	-4.097	317.815	-0.811	143.304	-3.698	10.17	0.198	5	-0.783	3	74.553	0	0	81.09	3	0	12	0	12	4	16	0	0
O=C1N(c2ccccc2)c2ccccc2C(O)=C1C(=Nc1ccc(c(O)c1)C(=O)O)C	177.0	0	0	0	1	0	6	0	-2	414.417	6.468	683.168	48.836	208.358	425.974	0	1220.648	2	6.5	0.0342759	0.0134555	0.8085329	42.912	14.5	21.665	13.686	3.663	-5.325	-6.31	-4.854	26.524	-1.923	12.443	-3.283	8.914	0.958	3	0.221	2	73.871	0	0	125.049	7	0	22	0	22	0	31	0	0.0221814
S=C1NC(C)=C(C(=O)OC(C)C)C(N1)c1ccccc1	177.0	0	0	0	0	0	2	1	1	290.379	6.217	518.168	239.393	52.791	145.678	80.306	918.12	0	2.5	0.0420948	0	0.8816452	30.696	8.815	11.9	4.366	4.179	-4.752	-4.734	-4.142	3128.098	0.187	4673.118	-1.787	8.766	1.314	3	0.53	3	100	0	0	56.098	4	0	12	0	12	1	20	0	0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NC=1C(=O)N(N(	177.0	3	0	0	0	0	8	3	1	649.307	11.312	778.983	133.474	60.569	184.797	400.143	1412.175	0.25	5.75	0.0906107	0.0036907	0.781441	46.989	10.655	21.648	7.668	7.12	-8.679	-10.912	-5.95	2639.524	0.402	10000	-1.217	8.591	1.231	1	0.954	1	100	400.143	0	64.344	5	2	11	0	11	0	42	1	0.00442779
O=C1N2C(C)=CC=CC2(C)Cc2ccccc12	177.0	0	0	0	0	0	0	0	1	225.29	3.973	453.259	160.561	27.26	265.438	0	769.818	0	3	0.0205051	0	0.8962106	27.189	7.556	10.384	5.756	2.979	-3.236	-3.175	-4.477	5462.468	0.337	3100.132	-1.087	8.646	0.417	2	0.05	3	100	0	0	24.099	2	0	14	0	14	2	17	0	0
S1c2[nH0][nH0]c([nH0]2NC1c1ccccc1O)c1ccc(OCC)cc1	177.0	0	1	0	0	0	3	1	1	340.399	7.006	601.357	154.973	110.22	293.158	43.006	1033.288	2	6	0.0475075	0.0141102	0.8219526	36.072	11.366	18.795	12.103	2.358	-3.558	-3.804	-6.537	222.631	-0.201	185.624	-4.293	8.93	1.239	4	0.128	3	82.769	0	0	70.377	6	0	20	0	20	1	24	0	0.0249274
O=C1N(N=C(C)C1=NNc1c[nH0]ccc1)CN1CCCCC1	177.0	0	1	0	0	0	5	0	1	300.363	1.43	603.437	331.979	88.77	182.689	0	1031.396	0	8	0.0019817	0	0.8181195	33.657	9.654	14.916	9.795	1.2	-1.43	-1.388	-6.072	355.628	-0.224	179.023	-4.095	8.731	1.175	6	-0.74	3	79.633	0	0	80.16	7	0	17	0	17	5	22	0	0
S(C)C(N)=C(C#N)C(SC)=Nc1ccccc1	177.0	1	0	0	0	0	7	0	0	263.375	9.221	500.835	141.033	99.211	201.056	59.535	845.756	2	3.5	0.1005439	0.009883	0.8635762	25.119	9.037	14.176	7.82	3.021	-4.173	-4.451	-4.698	1135.226	-0.599	1202.324	-1.968	8.703	0.784	0	-0.101	3	100	0	0	56.566	3	0	6	0	6	0	17	0	0.0187936
[S+2]([O-])([O-])(Nc1ccccc1)c1cc([N+](=O)[O-])cc(c1)C(=O)O	177.0	1	0	0	1	0	7	0	-2	324.308	6.491	539.008	0	283.183	255.825	0	910.022	4	4.5	0.0463007	0.0166973	0.8425665	28.214	11.303	18.62	13.429	1.341	-2.991	-4.449	-3.492	5.177	-2.518	2.128	-5.165	6.687	1.268	4	-0.417	2	47.58	0	0	147.443	8	0	12	0	12	0	22	1	0.0277513
O=C(Nc1ccccc1)C(c1ccccc1)c1ccccc1	177.2	1	0	0	0	0	4	0	1	287.36	5.024	559.899	9.695	24.009	526.194	0	968.359	1	2.5	0.0260611	0.0044651	0.8454347	35.056	11.289	14.571	7.854	4.743	-4.912	-5.102	-6.542	5864.324	0.098	3347.362	0.276	8.894	-0.002	4	0.599	3	100	0	0	28.283	2	0	18	0	18	0	22	0	0.00869991
O=C(O)c1cc(OC)c(OC)c(OCc2ccccc2)c1	177.5	0	0	0	1	0	6	0	-1	288.299	2.341	541.736	192.474	105.346	243.916	0	926.218	1	4.25	0.0059186	0.0078451	0.8482409	29.39	9.467	13.134	7.726	3.378	-3.664	-4.099	-3.343	251.483	-0.774	141.517	-2.026	9.378	0.626	4	-0.09	3	89.691	0	0	73.304	5	0	12	0	12	0	21	0	0.0147415
O=C1CC2C(C3CCC(C(C)CCC(=O)OC)C13C)C(OC(=O)C)CC1CC(OC(=O)C)CCC12C	177.5	0	0	0	0	0	6	3	-2	504.662	1.562	803.312	651.371	151.942	0	0	1537.886	0	8	0.0015856	0	0.8021027	51.54	13.568	21.257	9.242	4.381	-6.274	-6.062	-4.734	358.952	-1.373	163.455	-3.744	10.48	-0.813	2	0.688	1	85.367	0	0	123.512	7	1	17	0	17	16	36	1	0
O=[N+]([O-])c1ccc2oc(C=CC(=O)C)c(c2c1)c1oc(C)cc1	177.5	1	0	0	0	0	4	1	-2	311.293	6.877	594.265	214.596	151.106	228.563	0	998.095	0	4	0.0473795	0	0.8127678	33.404	10.077	13.682	6.789	3.081	-4.733	-4.668	-5.652	365.563	-1.203	166.711	-3.115	8.793	1.858	4	0.276	3	90.855	0	0	90.647	6	0	14	0	14	0	23	0	0
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1.O=C1c2ccccc2[N+]([O-])=	177.5	1	0	0	0	0	0	0	0	224.218	4.687	432.623	0	94.153	338.47	0	714.54	0	4	0.0307458	0	0.8934567	25.674	7.963	10.968	7.643	1.753	-2.321	-2.878	-4.87	1267.789	-0.223	639.34	-2.062	9.287	2.154	1	-0.378	3	92.751	0	0	60.566	4	0	15	0	15	0	17	0	0
O=C1NC(C)=C(C(=O)OCC(C)C)C(N1)c1ccc2OCOc2c1	177.8	0	0	0	0	0	3	2	0	332.355	3.251	532.28	325.557	120.862	85.862	0	977.568	0	3.5	0.0108145	0	0.8949302	31.862	8.932	12.287	5.192	3.232	-3.983	-5.277	-3.642	707.569	-0.623	340.383	-3.156	9.157	0.517	3	0.392	3	96.877	0	0	96.586	7	0	15	0	15	2	24	0	0
c1ccc(cc1)Cc1ccc2c3ccccc3c3ccccc3c2c1Cc1ccccc1	178.0	8	0	0	0	0	4	0	1	408.542	0.962	714.483	40.49	0	673.992	0	1312.667	0	0	0.000705	0	0.8114775	50.247	15.18	16.834	5.657	9.981	-11.479	-11.479	-7.797	9906.038	0.273	5899.293	1.239	8.699	0.515	2	2.259	1	100	0	0	0	0	1	30	0	30	0	32	1	0
Brc1cccc2cc(ccc12)C=NO	178.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O1COc2cc(ccc12)C=NCCN=Cc1ccc2OCOc2c1	178.0	1	0	0	0	0	7	2	1	324.335	2.664	565.763	259.731	12.606	293.426	0	990.231	0	6	0.0071673	0	0.8492228	31.783	9.565	13.084	7.528	3.09	-2.657	-4.127	-5.371	7522.475	0.025	4381.191	-0.046	8.944	0.511	0	-0.41	3	100	0	0	58.093	6	0	18	0	18	2	24	0	0
S=C(Nc1ccccc1)NC1C(NC(=S)Nc2ccccc2)C2(C)CCC1C2(C)C	178.0	2	0	0	0	0	4	0	0	438.648	12.061	712.087	245.087	28.18	369.996	68.824	1318.384	4	5	0.1103441	0.0140432	0.8165694	47.573	14.67	25.929	14.067	5.385	-6.539	-6.489	-6.265	5353.893	0.21	7227.279	-0.351	7.777	0.872	3	0.808	1	100	0	0	50.724	4	1	19	0	19	7	30	1	0.0227973
O=C(OC1=C2C=C3C(=NC(=C3OC(=O)C)C(=O)OCC)C=C2N=C1C(=O)OCC)C	178.0	2	0	0	0	0	6	2	-2	414.371	3.652	755.039	481.449	179.365	94.225	0	1288.514	0	12	0.0103483	0	0.758441	42.46	12.322	20.348	13.893	0.726	-3.265	-3.026	-5.89	197.235	-1.877	85.568	-3.917	9.027	3.353	0	-1.106	3	72.274	0	0	161.745	10	0	12	0	12	0	30	0	0
[S+2]([O-])([O-])(NN=Cc1[nH0]c(oc1)C=Cc1ccccc1)c1ccc(C)cc1	178.0	1	0	0	0	0	10	0	-2	369.437	2.506	712.285	141.43	121.444	449.412	0	1196.622	3	4	0.0052483	0.0097267	0.7652719	39.606	14.151	19.49	11.444	4.371	-5.76	-5.924	-7.473	698.633	-1.422	335.739	-1.214	6.06	0.714	3	0.465	3	100	0	0	90.744	6	0	17	0	17	0	26	1	0.0187534
O=C1C=CC2(O)C3CCC4(C)C(CCC4OC(=O)C)C3CCC32OC13	178.0	1	0	0	0	0	2	3	0	346.422	2.168	541.941	365.189	115.065	61.687	0	1014.014	1	6.75	0.0046367	0.0124552	0.9006906	33.732	9.309	16.061	9.898	2.152	-3.471	-3.563	-3.433	803.048	-0.503	390.29	-3.231	10.726	0.34	1	0.027	3	91.534	0	0	91.117	5	0	18	3	15	14	25	0	0.0194849
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1.O=[N+]([O-])c1cc([N+](=	178.0	0	1	0	0	0	4	0	0	136.196	2.731	351.373	75.49	109.405	166.477	0	545.935	3.5	2	0.0136655	0.0106487	0.9193708	14.716	6.11	10.609	8.655	-0.116	0.383	-0.302	-4.357	226.626	-0.142	110.001	-4.628	8.162	-0.499	5	-0.687	2	68.424	0	0	50.466	2	0	6	0	6	0	10	0	0.0274727
[Cl-].O(C)c1cc(ccc1OCc1ccccc1)CC[N+]	178.0	0	1	0	0	0	7	0	1	257.332	2.106	540.418	189.707	64.116	286.595	0	908.039	2	2.5	0.0048827	0.0065422	0.8391473	28.428	9.488	13.09	7.253	3.058	-2.7	-2.974	-6.228	609.235	-0.067	320.337	-3.082	8.696	-0.21	6	0.202	3	94.692	0	0	43.195	3	0	12	0	12	0	19	0	0.0137391
O=C(OCC)CC(CC(=O)OCC)(c1cc(C)c(O)c(C)c1)c1cc(C)c(O)c(C)c1	178.0	0	0	0	0	0	10	2	-2	428.524	5.654	750.584	611.177	108.412	30.995	0	1380.345	2	5.5	0.0231625	0.0103628	0.7987745	42.962	12.527	19.73	8.615	4.768	-6.166	-6.375	-4.936	928.598	-1.172	456.642	-2.448	8.465	-0.42	8	0.809	3	100	0	0	89.381	6	0	12	0	12	0	31	2	0.018151
O=C(OCC)C=Cc1ccc(C=CC(=O)OCC)c(N)c1	178.0	1	0	0	0	0	9	2	-2	289.33	0.82	644.438	332.545	162.719	149.174	0	1050.117	1.5	5	0.00064	0.0095024	0.7753111	31.517	10.462	14.726	8.528	2.731	-4.694	-3.468	-5.879	283.683	-1.784	126.744	-3.129	8.43	1.177	2	0.082	3	86.839	0	0	96.647	5	0	6	0	6	0	21	0	0.0211651
O=C(NC)NC(=O)C	178.0	5	0	0	0	1	0	0	-1	116.119	9.617	302.503	191.546	110.957	0	0	445.07	1	2.5	0.2078236	0.0082644	0.9319407	11.658	3.39	8.732	6.802	-0.697	0.319	-0.061	-1.259	580.371	-0.288	430.022	-3.564	9.621	-0.696	0	-0.907	2	72.332	0	22.612	76.522	4	0	0	0	0	0	8	0	0.0215297
O=[N+]([O-])c1ccc2c([nH0](c(c3ccccc3)c2OC(=O)C)C(=O)C)c1	178.0	0	0	0	0	0	2	1	-2	338.319	10.592	576.32	164.018	160.23	252.072	0	1018.744	0	6.5	0.1101163	0	0.8495934	35.739	10.59	16.994	9.872	1.962	-3.409	-4.142	-5.168	299.527	-1.037	134.413	-3.393	9.188	1.332	1	-0.248	3	82.758	0	0	103.231	7	0	15	0	15	0	25	0	0
Sc1[nH0][nH0]c([nH0]1N=Cc1c(OC)cccc1OC)C(F)(F)F	178.0	1	0	0	0	0	6	1	1	332.3	11.889	542.969	174.971	60.18	125.161	182.656	921.831	0.8	5	0.1533436	0.0082364	0.8436406	28.08	8.028	15.285	7.124	3.426	-4.21	-4.635	-4.659	2662.019	0.086	10000	-1.612	9.361	1.114	3	-0.089	3	100	108.25	0	52.509	6	0	11	0	11	0	22	0	0.013458
o1c2CCC(C)(c3cc(oc3c2c2cc(C)ccc12)C)c1ccccc1OC	178.5	4	0	0	0	0	1	0	1	372.463	2.02	630.834	358.882	0	271.952	0	1185.9	0	1.75	0.0034396	0	0.8589114	43.261	11.172	14.961	4.59	5.511	-8.657	-8.657	-5.112	9906.038	0.111	5899.293	-0.465	8.4	0.198	7	1.55	1	100	0	0	19.969	3	1	23	0	20	3	28	2	0
S(C)c1cc2N(N(c3ccccc3)C(=O)c2c(c1)c1ccc2ccccc2c1)C	178.5	3	0	0	0	0	2	1	1	396.506	3.814	681.663	137.754	26.035	474.006	43.868	1218.777	0	4.5	0.011937	0	0.8094896	45.864	13.389	17.933	8.768	5.597	-6.644	-6.905	-6.875	5610.614	0.286	5549.452	-0.138	8.269	0.632	0	0.867	1	100	0	0	29.206	3	1	25	0	25	0	29	1	0
ClC=1C(=O)C(C#N)=C(C#N)C(=O)C=1NCCCc1ccccc1	178.5	1	0	0	0	0	7	0	-2	325.754	9.823	604.153	89.295	216.567	235.335	62.957	1019.359	1	8	0.0946674	0.0132417	0.8107794	32.393	11.468	18.135	12.069	1.354	-4.534	-4.396	-5.716	87.539	-1.9	78.681	-4.01	9.136	2.611	3	-0.47	3	69.634	0	0	113.902	5	0	12	0	12	0	23	0	0.0245584
O=C(OC1CCC2C3CCC4CC(=CCC4(C)C3CCC21C)c1ccc(OC)cc1)C	178.5	3	0	0	0	0	2	1	1	422.606	3.705	717.186	521.138	39.788	156.26	0	1351.437	0	2.75	0.0101579	0	0.8242593	48.139	12.135	17.205	5.046	6.68	-8.042	-7.179	-5.121	4155.202	0.053	2306.614	-1.51	8.899	-0.304	3	1.721	1	100	0	0	42.883	3	1	23	0	23	15	31	1	0
O=[N+]([O-])c1ccc(cc1)c1oc(cc1)C=CC(=O)c1oc(C)cc1	178.5	1	0	0	0	0	5	1	-2	323.304	3.907	618.101	123.193	142.062	352.846	0	1037.262	0	4	0.0147172	0	0.8017356	35.516	11.273	14.063	7.41	3.544	-5.022	-5.042	-6.423	445.372	-1.211	206.377	-2.415	9.169	1.793	4	0.347	3	95.105	0	0	86.285	6	0	16	0	16	0	24	0	0
O=C1N(N=C(C(=O)OCC)C1CC1C(=O)N(N=C1C(=O)OCC)c1ccccc1)c1ccccc1	178.5	0	0	0	0	0	6	0	-2	476.488	3.655	783.742	309.178	122.832	351.733	0	1430.704	0	11	0.0093376	0	0.7834747	50.609	14.971	22.948	14.345	2.834	-4.333	-5.279	-6.713	677.779	-1.132	324.92	-1.968	8.938	1.1	2	-0.426	3	94.209	0	0	129.114	10	0	22	0	22	2	35	0	0
O=C1N(c2ccccc2)c2ccccc2C(O)=C1C(=Nc1cccc(OC)c1)C	178.5	1	0	0	0	0	5	0	0	384.434	4.024	657.308	128.619	66.751	461.938	0	1183.41	1	5.5	0.0136847	0.0083675	0.8231639	42.407	13.165	18.649	10.676	4.487	-5.414	-6.15	-6.596	2306.233	-0.395	1220.69	-0.642	8.813	0.765	3	0.548	3	100	0	0	65.926	5	0	22	0	22	0	29	0	0.0143068
O=[N+]([O-])c1cccc(c1)c1oc(cc1)C=C1C(=O)OC(OC1=O)(C)C	178.5	1	0	0	0	0	3	3	-2	343.292	6.234	571.93	167.736	169.374	234.82	0	995.412	0	7.5	0.039047	0	0.8429933	33.999	10.289	15.905	10.57	1.239	-2.64	-3.839	-5.192	245.316	-1.206	108.322	-3.526	9.172	1.808	2	-0.626	3	76.974	0	0	116.511	8	0	17	0	17	1	25	0	0
ON=C(CC(NO)c1ccc(N)cc1)c1ccccc1	178.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O=[N+]([O-])c1ccc2c([nH0](c(c3ccccc3)c2O)C(=O)C)c1	178.5	0	0	0	0	0	2	0	-2	296.282	7.898	526.116	73.741	167.694	284.681	0	901.299	1	4.75	0.0692086	0.0090284	0.8576885	31.35	9.987	15.491	9.764	2.278	-4.13	-4.248	-5.192	254.48	-1.077	112.702	-3.415	8.859	1.364	2	0.086	3	83.34	0	0	88.715	6	0	15	0	15	0	22	0	0.016032
O=[N+]([O-])c1ccc(cc1)c1ccc(N=Nc2ccccc2)cc1	178.5	2	0	0	0	0	4	1	-1	303.32	8.301	586.983	0	113.802	473.181	0	986.598	0	3	0.0698486	0	0.8165188	35.28	11.429	14.33	7.197	4.037	-5.119	-5.202	-6.758	825.495	-0.816	402.095	-1.566	9.058	1.861	2	0.51	3	100	0	0	65.301	5	0	18	0	18	0	23	0	0
O=[N+]([O-])c1ccc(C=Cc2ccc3OCOc3c2)c([N+](=O)[O-])c1	178.5	1	0	0	0	0	5	1	-2	314.254	7.396	509.681	82.442	179.739	247.501	0	877.747	0	3.5	0.0623227	0	0.8698532	28.127	9.409	12.069	6.196	2.363	-3.229	-4.957	-4.818	195.631	-1.322	84.816	-3.48	9.211	2.143	2	0.018	3	81.793	0	0	105.849	8	0	15	0	15	1	23	0	0
s1c2ccccc2[nH0]c1C(=Cc1ccc(F)cc1)C(=O)N	179.0	0	0	0	0	0	4	1	0	298.334	5.641	528.398	13.891	91.15	340.126	83.231	893.218	2	4	0.0356243	0.0107057	0.8488724	30.272	9.9	15.73	9.94	3.135	-4.114	-4.505	-5.599	1353.702	-0.317	1960.884	-1.617	9.135	1.373	2	0.066	3	100	46.759	0	55.215	3	0	15	0	15	0	21	0	0.0189615
O=[N+]([O-])c1cc([N+](=O)[O-])c([O-])c([N+](=O)[O-])c1.O=C1C=C([N+]C)C2CCC1	179.0	1	0	0	0	0	1	0	1	193.288	4.763	392.811	313.776	59.724	19.311	0	684.288	1	3	0.0331502	0.0076373	0.9560347	20.774	5.942	9.61	5.401	1.947	-2.289	-2.117	-2.335	2688.642	0.068	1440.868	-2.456	8.799	0.08	3	-0.094	3	100	0	0	38.01	2	0	8	0	8	5	14	0	0.015521
O=C(O)C1CCC(OC1(C)C)(C)C(O)CCC	179.0	1	0	0	1	0	5	0	-1	244.33	4.365	479.588	387.343	92.245	0	0	841.661	2	4.45	0.0226375	0.0131222	0.8989221	24.319	7.321	12.848	7.71	2.479	-2.67	-2.453	-1.36	334.769	-0.499	192.794	-2.74	10.405	-0.96	3	-0.303	3	86.646	0	0	64.045	4	0	6	0	6	5	17	0	0.0257572
[S+2]([O-])([O-])(c1ccccc1)c1c(o[nH0]c1C(=O)c1ccccc1)c1ccc2ccccc2c1	179.0	3	0	0	0	0	6	0	-1	441.5	4.85	706.193	0	108.464	597.728	0	1299.29	2	4	0.0181073	0.0080104	0.8154161	47.699	15.729	21.608	11.768	5.528	-6.526	-8.114	-7.369	927.542	-0.886	456.081	-0.837	5.664	1.017	1	1.043	1	100	0	0	76.35	5	1	27	0	27	0	32	1	0.0128129
Brc1ccc(cc1)c1o[nH0]c(c1[S+2]([O-])([O-])c1ccccc1)C(=O)c1ccc([N+](=O)[O-])c	179.0	1	0	0	0	0	7	0	-2	515.334	10.802	666.663	0	204.632	388.256	73.776	1226.41	2	5	0.09515	0.0106067	0.8311556	42.14	14.762	21.767	11.692	4.052	-5.672	-9.001	-6.116	113.6	-1.652	119.528	-3.251	6.264	1.464	2	0.634	2	74.498	0	0	120.823	8	1	23	0	23	0	32	0	0.0137214
s1c(N=Nc2ccccc2)c([nH0]c1C(=NNc1ccc(OC)cc1)C#N)C	179.0	1	0	0	0	0	8	1	-2	376.435	2.339	698.285	163.188	110.005	392.541	32.552	1196.596	1	7.75	0.0045732	0.0110986	0.7806037	40.346	13.396	19.005	12.163	3.342	-5.939	-5.791	-6.954	896.86	-1.042	663.086	-1.396	8.293	2.11	5	-0.024	3	100	0	0	88.728	7	0	17	0	17	0	27	1	0.0205878
O=C(Nc1ccc(cc1)C=CC(=O)c1ccccc1)C	179.0	1	0	0	0	0	5	1	-1	265.311	8.312	559.858	108.956	99.437	351.465	0	927.738	1	4.5	0.0744649	0.0080377	0.8216825	31.12	10.111	14.906	8.928	2.936	-4.058	-3.549	-6.093	1129.64	-0.72	564.38	-1.634	8.836	0.941	0	0.059	3	100	0	0	63.151	3	0	12	0	12	0	20	0	0.0169611
Clc1ccc(cc1)c1[nH0]c(sc1)C(=NNc1ccccc1)C#N	179.0	0	0	0	0	0	5	0	0	338.814	4.335	614.176	0	87.738	412.156	114.282	1037.152	1	5	0.018115	0.008141	0.8068022	36.078	12.343	16.714	9.924	3.999	-6.334	-6.124	-6.624	1458.41	-0.356	3144.283	-1.205	8.644	1.569	3	0.247	1	100	0	0	57.845	4	0	17	0	17	0	23	1	0.0147574
[I-].O(C)c1cc2CC[N+](C)(C)C(CC(C)C)c2cc1OCc1ccccc1	179.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S1C(=NN=Cc2ccccc2OC)N(N=C1C(=O)C)c1ccccc1[N+](=O)[O-]	179.0	2	0	0	0	0	6	1	-2	397.408	8.813	658.25	162.409	137.361	338.241	20.239	1162.198	0	7.25	0.0668242	0	0.8121337	39.735	12.508	18.099	10.363	2.869	-4.006	-5.169	-6.185	493.523	-1.137	297.659	-2.283	7.882	1.942	5	-0.202	3	91.95	0	0	102.933	9	0	17	0	17	0	28	0	0
O=[N+]([O-])c1ccc(c(NC(=O)c2ccccc2)c1)C(=O)OCC	179.0	0	0	0	0	0	5	1	-2	314.297	10.323	590.436	141.878	163.367	285.191	0	992.746	0	4.5	0.1073531	0	0.8151121	33.089	10.512	14.791	7.521	2.784	-4.236	-4.38	-5.884	279.699	-1.377	124.821	-3.046	9.558	1.656	2	0.084	3	87.035	0	0	108.123	7	0	12	0	12	0	23	0	0
O=NN(CC(c1ccccc1)c1ccccc1)CC(c1ccccc1)c1ccccc1	179.0	2	0	0	0	0	9	0	0	406.526	4.971	701.224	23.271	43.948	634.006	0	1336.314	0	4	0.018493	0	0.8367204	47.601	15.377	18.414	7.973	6.503	-5.946	-7.289	-7.198	3794.366	-0.397	2090.889	0.768	9.525	-0.004	7	1.045	1	100	0	0	33.392	3	1	24	0	24	0	31	2	0
O=C1C=C2CCC3C(CCC4(C)CCCC34O)C2(C)CC1	179.5	0	0	0	0	0	1	0	0	288.429	4.094	495.561	384.831	82.581	28.149	0	919.612	1	2.75	0.0182296	0.0055493	0.9228644	30.276	8.11	12.723	5.618	3.33	-4.102	-4.062	-2.914	1632.248	-0.143	840.13	-2.846	10.272	0.09	3	0.565	3	100	0	0	46.592	2	0	17	0	17	14	21	0	0.00953447
o1[nH0]c2c(c([nH0][nH0]c2c2ccccc2)C)c1C	179.5	0	0	0	0	0	1	0	0	225.249	4.38	453.583	150.463	80.566	222.554	0	752.837	0	3.5	0.0254816	0	0.882353	25.458	7.36	10.24	6.099	2.205	-3.024	-3.132	-4.497	1705.668	-0.187	881.05	-2.124	9.038	1.371	2	-0.175	3	100	0	0	48.256	4	0	15	0	15	0	17	0	0
S1C2=NC(=O)c3ccccc3N2N=C1C(=O)c1ccc(OC)cc1	179.5	1	0	0	0	0	3	0	-1	337.352	10.205	599.286	79.803	134.054	340.315	45.114	1014.459	0	6.75	0.1026624	0	0.814743	35.768	11.23	17.117	10.391	2.269	-3.748	-4.245	-6.153	530.481	-0.853	440.437	-2.503	9.277	1.803	2	-0.37	3	88.998	0	0	88.054	6	0	19	0	19	0	24	0	0
