__MOL_ID__	ACTIVITY	moeGao_Abra_L	moeGao_Abra_R	moeGao_Abra_acidity	moeGao_Abra_basicity	moeGao_Abra_pi	moe2D_BCUT_PEOE_0	moe2D_BCUT_PEOE_1	moe2D_BCUT_PEOE_2	moe2D_BCUT_PEOE_3	moe2D_BCUT_SLOGP_0	moe2D_BCUT_SLOGP_1	moe2D_BCUT_SLOGP_2	moe2D_BCUT_SLOGP_3	moe2D_BCUT_SMR_0	moe2D_BCUT_SMR_1	moe2D_BCUT_SMR_2	moe2D_BCUT_SMR_3	moe2D_FCharge	moe2D_GCUT_PEOE_0	moe2D_GCUT_PEOE_1	moe2D_GCUT_PEOE_2	moe2D_GCUT_PEOE_3	moe2D_GCUT_SLOGP_0	moe2D_GCUT_SLOGP_1	moe2D_GCUT_SLOGP_2	moe2D_GCUT_SLOGP_3	moe2D_GCUT_SMR_0	moe2D_GCUT_SMR_1	moe2D_GCUT_SMR_2	moe2D_GCUT_SMR_3	moe2D_Kier1	moe2D_Kier2	moe2D_Kier3	moe2D_KierA1	moe2D_KierA2	moe2D_KierA3	moe2D_KierFlex	moe2D_PEOE_PC+	moe2D_PEOE_PC-	moe2D_PEOE_RPC+	moe2D_PEOE_RPC-	moe2D_PEOE_VSA+0	moe2D_PEOE_VSA+1	moe2D_PEOE_VSA+2	moe2D_PEOE_VSA+3	moe2D_PEOE_VSA+4	moe2D_PEOE_VSA+5	moe2D_PEOE_VSA+6	moe2D_PEOE_VSA-0	moe2D_PEOE_VSA-1	moe2D_PEOE_VSA-2	moe2D_PEOE_VSA-3	moe2D_PEOE_VSA-4	moe2D_PEOE_VSA-5	moe2D_PEOE_VSA-6	moe2D_PEOE_VSA_FHYD	moe2D_PEOE_VSA_FNEG	moe2D_PEOE_VSA_FPNEG	moe2D_PEOE_VSA_FPOL	moe2D_PEOE_VSA_FPOS	moe2D_PEOE_VSA_FPPOS	moe2D_PEOE_VSA_HYD	moe2D_PEOE_VSA_NEG	moe2D_PEOE_VSA_PNEG	moe2D_PEOE_VSA_POL	moe2D_PEOE_VSA_POS	moe2D_PEOE_VSA_PPOS	moe2D_Q_PC+	moe2D_Q_PC-	moe2D_Q_RPC+	moe2D_Q_RPC-	moe2D_Q_VSA_FHYD	moe2D_Q_VSA_FNEG	moe2D_Q_VSA_FPNEG	moe2D_Q_VSA_FPOL	moe2D_Q_VSA_FPOS	moe2D_Q_VSA_FPPOS	moe2D_Q_VSA_HYD	moe2D_Q_VSA_NEG	moe2D_Q_VSA_PNEG	moe2D_Q_VSA_POL	moe2D_Q_VSA_POS	moe2D_Q_VSA_PPOS	moe2D_SMR	moe2D_SMR_VSA0	moe2D_SMR_VSA1	moe2D_SMR_VSA2	moe2D_SMR_VSA3	moe2D_SMR_VSA4	moe2D_SMR_VSA5	moe2D_SMR_VSA6	moe2D_SMR_VSA7	moe2D_SlogP	moe2D_SlogP_VSA0	moe2D_SlogP_VSA1	moe2D_SlogP_VSA2	moe2D_SlogP_VSA3	moe2D_SlogP_VSA4	moe2D_SlogP_VSA5	moe2D_SlogP_VSA6	moe2D_SlogP_VSA7	moe2D_SlogP_VSA8	moe2D_SlogP_VSA9	moe2D_TPSA	moe2D_VAdjEq	moe2D_VAdjMa	moe2D_VDistEq	moe2D_VDistMa	moe2D_Weight	moe2D_a_IC	moe2D_a_ICM	moe2D_a_acc	moe2D_a_acid	moe2D_a_aro	moe2D_a_base	moe2D_a_count	moe2D_a_don	moe2D_a_heavy	moe2D_a_hyd	moe2D_a_nB	moe2D_a_nBr	moe2D_a_nC	moe2D_a_nCl	moe2D_a_nF	moe2D_a_nH	moe2D_a_nI	moe2D_a_nN	moe2D_a_nO	moe2D_a_nP	moe2D_a_nS	moe2D_apol	moe2D_b_1rotN	moe2D_b_1rotR	moe2D_b_ar	moe2D_b_count	moe2D_b_double	moe2D_b_heavy	moe2D_b_rotN	moe2D_b_rotR	moe2D_b_single	moe2D_b_triple	moe2D_balabanJ	moe2D_bpol	moe2D_chi0	moe2D_chi0_C	moe2D_chi0v	moe2D_chi0v_C	moe2D_chi1	moe2D_chi1_C	moe2D_chi1v	moe2D_chi1v_C	moeGao_chi2_C	moeGao_chi2v_C	moeGao_chi3c	moeGao_chi3c_C	moeGao_chi3cv	moeGao_chi3cv_C	moeGao_chi3p	moeGao_chi3p_C	moeGao_chi3pv	moeGao_chi3pv_C	moeGao_chi4c	moeGao_chi4c_C	moeGao_chi4ca	moeGao_chi4ca_C	moeGao_chi4cav	moeGao_chi4cav_C	moeGao_chi4cv	moeGao_chi4cv_C	moeGao_chi4pc	moeGao_chi4pc_C	moeGao_chi4pcv	moeGao_chi4pcv_C	moe2D_chiral	moe2D_chiral_u	moe2D_density	moe2D_diameter	moe2D_kS_X	moe2D_kS_aaCH	moe2D_kS_aaN	moe2D_kS_aaNH	moe2D_kS_aaO	moe2D_kS_aaS	moe2D_kS_aaaC	moe2D_kS_aasC	moe2D_kS_aasN	moe2D_kS_dCH2	moe2D_kS_dNH	moe2D_kS_dO	moe2D_kS_dS	moe2D_kS_ddC	moe2D_kS_ddsN	moe2D_kS_ddssS	moe2D_kS_dsCH	moe2D_kS_dsN	moe2D_kS_dssC	moe2D_kS_dssS	moe2D_kS_dsssP	moe2D_kS_sBr	moe2D_kS_sCH3	moe2D_kS_sCl	moe2D_kS_sF	moe2D_kS_sI	moe2D_kS_sNH2	moe2D_kS_sNH3	moe2D_kS_sOH	moe2D_kS_sPH2	moe2D_kS_sSH	moe2D_kS_sSiH3	moe2D_kS_ssCH2	moe2D_kS_ssNH	moe2D_kS_ssNH2	moe2D_kS_ssO	moe2D_kS_ssPH	moe2D_kS_ssS	moe2D_kS_ssSiH2	moe2D_kS_sssCH	moe2D_kS_sssN	moe2D_kS_sssNH	moe2D_kS_sssP	moe2D_kS_sssSiH	moe2D_kS_ssssC	moe2D_kS_ssssN	moe2D_kS_ssssSi	moe2D_kS_sssssP	moe2D_kS_tCH	moe2D_kS_tNH	moe2D_kS_tsC	moe2D_lip_acc	moe2D_lip_don	moe2D_lip_druglike	moe2D_lip_violation	moe2D_logP(o/w)	moe2D_logS	moe2D_mr	moe2D_nmol	moe2D_opr_brigid	moe2D_opr_leadlike	moe2D_opr_nring	moe2D_opr_nrot	moe2D_opr_violation	moe2D_petitjean	moe2D_petitjeanSC	moe2D_radius	moe2D_reactive	moe2D_rings	moe2D_vdw_area	moe2D_vdw_vol	moe2D_vsa_acc	moe2D_vsa_acid	moe2D_vsa_base	moe2D_vsa_don	moe2D_vsa_hyd	moe2D_vsa_other	moe2D_vsa_pol	moe2D_weinerPath	moe2D_weinerPol	moe2D_zagreb
77	7.44	15.67	3.436	0.408	2.123	2.823	-2.755	-0.5509	0.6144	2.674	-2.897	-0.4932	0.7019	2.538	-2.469	-0.4185	0.7546	2.955	0	-0.8584	-0.3886	0.06446	2.852	-1.37	-0.379	0.1448	2.837	-0.5154	-0.1956	0.1681	3.127	27.05	12.03	7.072	21.72	9.592	5.611	6.127	2.82	-2.82	0.1002	0.136	120	88	11.19	25.86	12.95	4.185	0	63.08	85.78	0	2.53	32.02	25.76	6.651	0.8294	0.4515	0.1348	0.1706	0.5485	0.03585	396.4	215.8	64.43	81.57	262.2	17.13	7.756	-7.756	0.1866	0.1178	0.5505	0.4355	0.1401	0.4495	0.5645	0.3094	263.2	208.2	66.96	214.8	269.8	147.9	13.33	72.03	6.249	49.63	10.35	38.04	212.9	81.35	39.54	1.787	49.3	62.01	34.48	73.76	6.371	53.32	0	230.9	0	0	119.6	0.3432	6.209	3.619	9.919	479.6	103.2	1.639	5	0	16	0	63	3	34	23	0	0	25	0	0	29	0	5	3	0	1	74.14	8	0.2162	17	66	2	37	8	0.2162	47	0	1.439	43.1	24.29	16.93	19.89	14.96	16.23	9.899	12.63	7.437	7.17	4.382	3.047	0.7041	1.259	0.3679	12.38	5.57	6.487	2.859	0.2041	0	9.686	4.378	4.424	1.886	0.02552	0	6.215	1.515	2.309	0.6632	1	0	0.7538	14	0	19.45	0	0	0	0	1.744	1.363	0	0	7.687	40.16	0	0	0	-3.967	0	0	-0.3415	0	0	0	1.995	0	0	0	5.618	0	0	0	0	0	2.693	2.662	0	0	0	0	0	-0.9842	3.844	0	0	0	0	0	0	0	0	0	0	8	4	1	0	2.53	-5.496	13.35	1	24	1	4	8	1	0.5	1	7	0	4	478	636.3	45.58	0	0	25.82	324.5	34.25	89.14	3461	55	180
78	7.28	14.95	3.32	0.408	1.463	2.575	-2.583	-0.5994	0.6588	2.692	-2.778	-0.503	0.7269	2.686	-2.293	-0.4559	0.8106	2.965	0	-0.8597	-0.3966	0.0713	2.802	-1.37	-0.3958	0.1525	2.813	-0.5262	-0.2009	0.182	3.081	25.1	11.16	6.372	19.87	8.761	4.974	5.44	2.575	-2.575	0.1098	0.1489	97.87	70.94	11.19	25.86	12.95	4.185	0	57.24	85.78	0	2.53	32.02	25.76	6.651	0.8116	0.485	0.1488	0.1884	0.515	0.03957	351.4	210	64.43	81.57	223	17.13	6.946	-6.946	0.2083	0.1315	0.6184	0.4808	0.1547	0.3816	0.5192	0.2269	267.8	208.2	66.96	165.2	224.8	98.25	12.5	72.03	3.124	49.63	10.35	38.04	250.7	44.47	6.641	2.636	49.3	58.88	34.48	36.88	6.371	20.42	0	230.9	37.74	0	116.4	0.3598	6.129	3.575	9.739	450.6	94.76	1.634	4	0	16	0	58	3	32	22	0	0	24	0	0	26	0	4	3	0	1	69.28	8	0.2286	17	61	2	35	8	0.2286	42	0	1.426	37.84	22.72	15.93	18.44	13.96	15.33	10.4	12.05	7.937	7.878	5.089	2.758	0.7041	1.036	0.3679	11.72	5.82	6.09	3.109	0.2041	0	8.78	4.378	3.888	1.886	0.02552	0	5.807	1.515	1.993	0.6632	1	0	0.7586	14	0	19.45	0	0	0	0	1.754	1.386	0	0	7.649	39.69	0	0	0	-3.937	0	0	-0.3138	0	0	0	0	0	0	0	5.593	0	0	0	0	0	3.246	2.644	0	0	0	0	0	-0.9521	1.711	0	0	0	0	0	0	0	0	0	0	7	4	1	0	3.537	-6.002	12.59	1	23	1	4	7	1	0.5	1	7	0	4	433	593.9	45.58	0	0	25.82	281.6	34.25	89.14	2933	50	170
79	7.16	16.86	3.571	0.408	1.82	2.967	-2.749	-0.5992	0.6558	2.729	-2.841	-0.5016	0.6911	2.733	-2.492	-0.4557	0.8098	2.984	0	-0.8448	-0.4094	0.07129	2.913	-1.37	-0.3673	0.141	2.907	-0.5244	-0.2009	0.182	3.179	29.97	13.57	7.6	23.88	10.74	5.986	6.933	3.183	-3.183	0.08946	0.1205	109.7	88	14.34	25.86	12.95	18.89	0	65.94	85.78	0	2.53	32.02	39.33	9.155	0.7773	0.4654	0.1596	0.2227	0.5346	0.06312	392.1	234.8	80.5	112.3	269.7	31.84	7.946	-7.946	0.1821	0.115	0.5819	0.4445	0.1646	0.4181	0.5555	0.2536	293.5	224.2	83.03	210.9	280.2	127.9	14.06	106.9	3.124	49.63	14.34	38.04	269.5	33.77	42.02	2.568	49.3	66.63	73.33	18.44	6.371	55.8	0	230.9	56.61	0	142.6	0.3212	6.322	3.625	10.18	522.6	111.2	1.66	5	0	16	0	67	3	37	24	0	0	27	0	0	30	0	4	5	0	1	78.83	9	0.225	17	70	3	40	10	0.25	50	0	1.503	45.08	26.58	18.09	21.33	16.04	17.69	11.14	13.5	8.634	8.402	5.582	3.099	0.7041	1.155	0.3679	13.5	6.191	6.931	3.457	0.2041	0	10.69	4.64	4.953	2.132	0.02552	0	6.811	1.515	2.335	0.6632	2	0	0.7696	14	0	18.94	0	0	0	0	1.647	1.12	0	0	7.716	53.18	0	0	0	-4.105	0	0	-1.168	0	0	0	1.271	0	0	0	5.625	0	0	0	0	0	2.237	2.59	0	4.912	0	0	0	-1.966	1.414	0	0	0	0	0	0	0	0	0	0	9	4	1	1	3.869	-6.612	14.27	1	24	0	4	9	2	0.5	1	7	0	4	504.5	679.1	59.15	0	0	25.82	319.5	51.46	102.7	4224	62	194
80	6.77	13.36	2.605	0.408	1.73	2.394	-2.685	-0.5639	0.6082	2.648	-2.844	-0.4985	0.6512	2.511	-2.416	-0.4203	0.7596	2.923	0	-0.8449	-0.384	0.0557	2.771	-1.37	-0.3903	0.1197	2.744	-0.514	-0.1978	0.169	3.041	24.64	11.23	6.998	20.31	9.189	5.699	6.22	2.768	-2.768	0.1019	0.1386	88.8	109.9	11.19	25.86	12.95	4.185	0	68.63	36.76	0	2.53	32.02	25.76	9.155	0.8035	0.4088	0.1565	0.1965	0.5912	0.04006	343.7	174.9	66.94	84.07	252.9	17.13	7.2	-7.2	0.201	0.1269	0.538	0.4117	0.1624	0.462	0.5883	0.2996	230.1	176.1	69.46	197.6	251.7	128.2	11.38	83.03	3.124	49.63	13.54	32.9	160	86.32	39.97	1.027	49.3	58.88	45.48	78.73	9.557	20.42	0	172.8	0	33.33	125.6	0.3701	6	3.47	9.56	430.5	94.76	1.692	5	0	12	0	56	3	30	19	0	0	21	0	0	26	0	4	4	0	1	64.8	8	0.25	12	58	2	32	8	0.25	44	0	1.681	39.75	21.73	14.23	17.61	12.73	14.26	8.326	11.13	6.443	5.813	3.686	2.713	0.6595	1.036	0.3679	10.45	4.02	5.299	2.15	0.2041	0	7.993	2.833	3.555	1.286	0.02552	0	5.313	1.002	1.815	0.4772	1	0	0.7729	13	0	13.37	0	0	0	0	0	2.272	0	0	7.61	39.05	0	0	0	-3.902	0	0	-0.3932	0	0	0	1.872	0	0	0	5.563	0	0	0	0	0	1.804	2.579	0	5.301	0	0	0	-0.9892	1.612	0	0	0	0	0	0	0	0	0	0	8	4	1	0	1.61	-4.337	11.61	1	19	1	3	8	0	0.4615	0.8571	7	0	3	427.8	557	48.09	0	0	25.82	273.9	34.25	91.65	2458	46	154
81	6.59	17.45	3.582	0.776	2.356	3.272	-2.754	-0.5752	0.6366	2.731	-2.851	-0.4995	0.707	2.711	-2.496	-0.4372	0.7826	2.988	0	-0.8528	-0.4051	0.06788	2.912	-1.37	-0.4014	0.1487	2.902	-0.5229	-0.2121	0.175	3.18	29.97	13.57	7.809	23.52	10.58	6.053	6.722	3.212	-3.212	0.08801	0.1194	138.2	70.94	11.19	34.48	25.9	4.185	0	57.24	85.78	0	2.53	32.02	39.33	6.788	0.7872	0.4399	0.1536	0.2128	0.5601	0.05916	400.3	223.7	78.14	108.2	284.9	30.08	8.247	-8.246	0.1755	0.1108	0.5601	0.4363	0.1586	0.4399	0.5637	0.2813	284.8	221.9	80.66	223.7	286.7	143.1	14.26	95.9	3.124	72.05	10.35	38.04	250.7	49.72	39.54	1.998	67.31	64.14	58.35	36.88	10.78	53.32	0	230.9	37.74	0	145.4	0.3212	6.322	3.682	10.17	521.6	112.4	1.653	5	0	16	0	68	4	37	24	0	0	27	0	0	31	0	5	4	0	1	79.8	9	0.225	17	71	3	40	10	0.25	51	0	1.466	44.92	26.58	18.09	21.42	16.04	17.67	11.05	13.61	8.542	8.573	5.721	3.16	0.8708	1.239	0.5122	13.53	6.145	7.022	3.411	0.2041	0	10.47	4.64	4.993	2.132	0.02552	0	6.853	1.633	2.418	0.7653	2	0	0.7619	15	0	19.11	0	0	0	0	1.676	1.203	0	0	7.716	52.84	0	0	0	-4.059	0	0	-0.6555	0	0	0	1.561	0	0	0	5.629	0	0	0	0	0	2.035	5.256	0	0	0	0	0	-1.455	1.561	0	0	0	0	0	0	0	0	0	0	9	5	1	1	2.609	-5.931	14.39	1	24	0	4	9	2	0.4667	0.875	8	0	4	508.6	684.7	59.15	0	0	31.5	317.7	47.2	108.4	4332	61	194
82	6.55	17.29	2.813	0.408	1.006	2.043	-2.758	-0.3897	0.4754	2.694	-2.904	-0.3834	0.4904	2.709	-2.461	-0.2308	0.6218	3.001	0	-0.8532	-0.3794	0.004334	3.112	-1.37	-0.3336	0.04453	3.139	-0.5224	-0.1319	0.1332	3.374	36.47	15.06	9.511	33.06	13.62	8.586	10.72	3.4	-3.4	0.08495	0.1128	211.7	41.77	23.99	46.58	12.95	4.185	0	49.88	149.3	0	2.53	64.03	25.76	6.651	0.8223	0.4663	0.1509	0.1777	0.5337	0.0268	525.7	298.1	96.45	113.6	341.2	17.13	8.776	-8.776	0.1649	0.1041	0.6344	0.2902	0.1548	0.3656	0.7098	0.2108	405.5	185.5	98.98	233.7	453.7	134.7	16.7	120.2	4.643	49.63	33.14	32.9	124.7	81.35	244.9	3.334	49.3	108.6	41.13	73.76	15.93	52.11	13.23	137.5	0	200	153.7	0.2859	6.459	3.735	10.55	619.9	141	1.62	6	0	12	0	87	3	42	28	0	0	30	0	0	45	0	5	5	0	2	98.12	12	0.2727	12	89	2	44	12	0.2727	75	0	1.881	67.06	31.57	21.71	27.27	20.31	19.42	11.88	17.62	10.11	9.748	7.397	5.326	1.81	2.481	1.33	14.3	6.592	8.367	4.108	0.4928	0	11.26	4.542	5.866	2.411	0.07116	0	9.347	3.306	4.29	2.029	1	0	0.7534	15	0	10.73	0	0	0	0	0	3.763	0	0	7.797	66.53	0	0	0	-7.594	0	0	-0.568	0	0	0	13.11	0	0	0	5.682	0	0	0	0	0	0.5962	2.749	0	0	0	0	0	-1.124	2.824	0	0	0	0	0	0	0	0	0	0	10	4	1	1	3.601	-7.491	16.75	1	19	0	3	11	3	0.4667	0.875	8	0	3	639.3	822.8	77.6	0	0	25.82	428.2	44.35	121.2	5859	72	220
83	6.52	20	4.195	0.408	1.868	3.393	-2.749	-0.5893	0.6366	2.732	-2.84	-0.5175	0.7173	2.714	-2.494	-0.4448	0.7827	2.984	0	-0.8496	-0.405	0.06788	2.941	-1.37	-0.3475	0.1487	2.944	-0.5226	-0.211	0.175	3.206	34.34	16.21	9.524	26.65	12.5	7.31	7.745	3.473	-3.473	0.08139	0.1104	102.1	115.7	11.19	25.86	12.95	18.89	0	59.45	147.1	0	2.53	32.02	39.33	9.155	0.8051	0.5024	0.1397	0.1949	0.4976	0.05525	464	289.5	80.5	112.3	286.8	31.84	8.84	-8.84	0.1637	0.1034	0.634	0.4992	0.1441	0.366	0.5008	0.2219	365.4	287.7	83.03	210.9	288.6	127.9	16.5	106.9	3.124	54.04	13.54	38.04	359.8	52.21	6.641	4.262	49.3	66.63	69.35	36.88	13.97	20.42	0	319.1	37.74	20.93	142.6	0.2899	6.555	3.984	10.59	598.7	123.5	1.604	5	0	22	0	77	3	43	30	0	0	33	0	0	34	0	4	5	0	1	92.06	11	0.234	23	81	3	47	12	0.2553	55	0	1.233	49.46	30.4	21.91	24.43	19.13	20.69	14.27	15.62	10.81	11.08	7.207	3.365	1.075	1.346	0.63	15.64	7.87	7.962	4.254	0.2041	0	12.35	5.827	5.613	2.61	0.02552	0	7.217	1.922	2.549	0.9014	2	0	0.754	19	0	28.45	0	0	0	0	1.656	2.029	0	0	7.781	54.13	0	0	0	-4.106	0	0	-0.9479	0	0	0	0	0	0	0	5.672	0	0	0	0	0	1.862	2.639	0	5.541	0	0	0	-1.669	1.542	0	0	0	0	0	0	0	0	0	0	9	4	1	1	5.039	-7.935	16.78	1	30	0	5	11	4	0.4737	0.9	10	0	5	576.3	794	59.15	0	0	25.82	387.2	51.46	102.7	6858	69	226
84	6.28	18.79	4.186	0.408	1.839	3.221	-2.734	-0.5995	0.6588	2.667	-2.887	-0.5076	0.736	2.544	-2.439	-0.4559	0.8107	2.957	0	-0.8482	-0.3966	0.0713	2.898	-1.37	-0.3915	0.1525	2.897	-0.507	-0.2009	0.1821	3.179	30.46	13.98	7.891	23.59	10.75	6.037	6.502	3.046	-3.046	0.09281	0.1259	113.9	109.3	11.19	25.86	12.95	4.185	0	64.35	122.5	0	2.53	32.02	25.76	6.651	0.8465	0.4778	0.1213	0.1535	0.5222	0.03225	449.7	253.9	64.43	81.57	277.4	17.13	8.535	-8.535	0.1695	0.1071	0.6394	0.5072	0.126	0.3606	0.4928	0.2346	339.7	269.4	66.96	191.6	261.8	124.6	15.45	72.03	3.124	52.75	10.35	40.8	301.2	81.35	6.641	3.362	52.43	58.88	34.48	73.76	6.371	20.42	0	319.1	0	2.757	119.6	0.3136	6.426	3.839	10.31	541.7	111.9	1.599	4	0	22	0	70	3	39	28	0	0	30	0	0	31	0	5	3	0	1	84.28	9	0.2093	23	74	2	43	9	0.2093	49	0	1.238	45.28	27.41	20.05	22.27	17.35	18.8	12.72	14.32	9.348	9.097	5.459	3.091	0.7041	1.222	0.3679	14.46	6.887	7.385	3.466	0.2041	0	11.62	5.276	5.221	2.228	0.02552	0	6.75	1.515	2.472	0.6632	1	0	0.7453	17	0	29.5	0	0	0	0	1.732	2.433	0	0	7.758	40.86	0	0	0	-4.01	0	0	-0.3668	0	0	0	0	0	0	0	5.666	0	0	0	0	0	2.399	2.694	0	0	0	0	0	-1.021	3.941	0	0	0	0	0	0	0	0	0	0	8	4	1	1	4.184	-7.32	15.39	1	30	0	5	9	2	0.4706	0.8889	9	0	5	531.3	726.8	45.58	0	0	25.82	376.4	34.25	89.14	5180	64	208
85	6.28	17.18	3.556	0.408	1.838	2.928	-2.78	-0.565	0.5926	2.762	-2.861	-0.5001	0.6905	2.76	-2.527	-0.4268	0.727	3.012	0	-0.8448	-0.4094	0.06104	2.967	-1.37	-0.3617	0.141	2.958	-0.5279	-0.2009	0.1611	3.227	30.95	13.78	7.651	24.81	10.98	6.069	7.166	3.23	-3.23	0.08821	0.1187	118.2	88	14.34	25.86	12.95	18.89	0	57.24	104.5	0	2.53	32.02	39.33	9.155	0.7852	0.468	0.1539	0.2148	0.532	0.06088	410.7	244.8	80.5	112.3	278.2	31.84	7.946	-7.946	0.1821	0.115	0.5967	0.4287	0.1587	0.4033	0.5713	0.2446	312.1	224.2	83.03	210.9	298.8	127.9	14.51	106.9	3.124	54.04	14.34	38.04	250.7	33.77	75.35	2.814	49.3	66.63	73.33	18.44	10.78	55.8	0	230.9	37.74	33.33	142.6	0.3146	6.358	3.628	10.26	536.7	114.8	1.64	5	0	16	0	70	3	38	25	0	0	28	0	0	32	0	4	5	0	1	81.93	9	0.2195	17	73	3	41	10	0.2439	53	0	1.525	47.27	27.45	18.96	22.2	16.91	18.1	11.55	13.92	9.045	8.982	6.168	3.31	0.9398	1.374	0.6036	13.9	6.558	7.331	3.803	0.2041	0	11.19	4.796	5.292	2.291	0.02552	0	7.22	1.818	2.736	0.9478	3	0	0.7629	14	0	18.96	0	0	0	0	1.645	1.116	0	0	7.739	53.67	0	0	0	-4.119	0	0	-1.174	0	0	0	3.158	0	0	0	5.641	0	0	0	0	0	1.748	2.605	0	4.983	0	0	0	-2.15	1.433	0	0	0	0	0	0	0	0	0	0	9	4	1	1	4.227	-6.814	14.72	1	24	0	4	9	2	0.5	1	7	0	4	523	703.5	59.15	0	0	25.82	335.3	51.46	102.7	4492	65	200
86	6.15	17.68	3.556	0.408	1.838	2.928	-2.75	-0.5267	0.5922	2.734	-2.837	-0.4937	0.6893	2.712	-2.496	-0.3998	0.7266	2.985	0	-0.8515	-0.3966	0.06104	2.926	-1.37	-0.3658	0.141	2.923	-0.527	-0.2009	0.1611	3.188	31.93	14.45	8.755	25.75	11.59	6.99	7.65	3.208	-3.208	0.08811	0.1196	127.7	80.11	11.19	25.86	12.95	18.89	0	94.73	85.78	0	2.53	32.02	39.33	9.155	0.7921	0.4878	0.149	0.2079	0.5122	0.05894	427.9	263.6	80.5	112.3	276.7	31.84	7.946	-7.946	0.1821	0.115	0.6282	0.415	0.1537	0.3718	0.585	0.2182	339.4	224.2	83.03	200.9	316.1	117.9	14.98	106.9	3.124	54.04	16.82	38.04	250.7	52.21	73.29	3.204	49.3	66.63	75.82	36.88	10.78	20.42	0	230.9	37.74	66.65	142.6	0.3082	6.392	3.856	10.31	550.7	118.4	1.622	5	0	16	0	73	3	39	26	0	0	29	0	0	34	0	4	5	0	1	85.02	10	0.2381	17	76	3	42	11	0.2619	56	0	1.42	49.46	28.16	19.66	22.91	17.62	18.53	12.2	14.45	9.697	9.085	6.234	3.569	0.8708	1.464	0.5122	13.79	6.312	7.164	3.556	0.2041	0	11.05	4.522	5.061	2.03	0.02552	0	7.032	1.751	2.529	0.8674	1	0	0.7565	17	0	19.14	0	0	0	0	1.678	1.213	0	0	7.731	53.02	0	0	0	-4.057	0	0	-0.7622	0	0	0	3.591	0	0	0	5.64	0	0	0	0	0	1.599	2.633	0	5.326	0	0	0	-1.601	1.599	0	0	0	0	0	0	0	0	0	0	9	4	1	1	4.054	-6.821	15.17	1	24	0	4	10	2	0.4706	0.8889	9	0	4	540.3	727.9	59.15	0	0	25.82	351.1	51.46	102.7	5218	63	204
87	5.42	14.9	2.377	0.776	1.34	1.911	-2.603	-0.4486	0.505	2.615	-2.788	-0.419	0.5079	2.709	-2.336	-0.2796	0.6584	2.91	0	-0.8453	-0.3715	0.01598	2.994	-1.37	-0.3122	0.04552	3.051	-0.5224	-0.1821	0.1467	3.254	30.23	12.99	7.998	25.1	10.73	6.576	7.92	2.755	-2.755	0.1048	0.1392	150.7	41.77	11.19	34.48	12.95	4.185	0	49.88	149.3	0	2.53	32.02	25.76	6.788	0.8433	0.5105	0.1238	0.1567	0.4895	0.03285	439.8	266.2	64.57	81.7	255.3	17.13	6.697	-6.697	0.2161	0.1364	0.6725	0.2946	0.1287	0.3275	0.7054	0.1989	350.7	153.6	67.1	170.8	367.9	103.7	13.8	72.03	0	67.64	33.14	32.9	124.7	7.587	239.5	3.976	67.31	55.76	34.48	0	15.93	53.32	13.23	137.5	0	200	125.1	0.3296	6.129	3.579	9.923	486.7	109.8	1.526	4	0	12	0	72	4	34	24	0	0	26	0	0	38	0	4	3	0	1	80.8	10	0.2857	12	73	2	35	11	0.3143	59	0	2.275	49.64	25.79	18.88	22.01	17.48	15.78	10.88	13.11	9.107	9.748	7.397	3.692	1.81	1.867	1.33	11.27	6.592	6.287	4.108	0.2041	0	8.725	4.542	4.383	2.411	0.02552	0	7.032	3.306	3.195	2.029	1	0	0.7149	14	0	10.86	0	0	0	0	0	4.064	0	0	7.653	40.35	0	0	0	-4.033	0	0	-0.5277	0	0	0	13.57	0	0	0	5.593	0	0	0	0	0	0.1231	5.235	0	0	0	0	0	-0.8094	0	0	0	0	0	0	0	0	0	0	0	7	5	1	0	5.048	-7.564	13.86	1	13	1	2	9	1	0.5	1	7	0	2	521.5	680.8	45.58	0	0	31.5	349.6	34.25	94.83	3322	57	172
