__MOL_ID__	ACTIVITY	moeGao_Abra_L	moeGao_Abra_R	moeGao_Abra_acidity	moeGao_Abra_basicity	moeGao_Abra_pi	moe2D_BCUT_PEOE_0	moe2D_BCUT_PEOE_1	moe2D_BCUT_PEOE_2	moe2D_BCUT_PEOE_3	moe2D_BCUT_SLOGP_0	moe2D_BCUT_SLOGP_1	moe2D_BCUT_SLOGP_2	moe2D_BCUT_SLOGP_3	moe2D_BCUT_SMR_0	moe2D_BCUT_SMR_1	moe2D_BCUT_SMR_2	moe2D_BCUT_SMR_3	moe2D_GCUT_PEOE_0	moe2D_GCUT_PEOE_1	moe2D_GCUT_PEOE_2	moe2D_GCUT_PEOE_3	moe2D_GCUT_SLOGP_0	moe2D_GCUT_SLOGP_1	moe2D_GCUT_SLOGP_2	moe2D_GCUT_SLOGP_3	moe2D_GCUT_SMR_0	moe2D_GCUT_SMR_1	moe2D_GCUT_SMR_2	moe2D_GCUT_SMR_3	moe2D_Kier1	moe2D_Kier2	moe2D_Kier3	moe2D_KierA1	moe2D_KierA2	moe2D_KierA3	moe2D_KierFlex	moe2D_PEOE_PC+	moe2D_PEOE_PC-	moe2D_PEOE_RPC+	moe2D_PEOE_RPC-	moe2D_PEOE_VSA+0	moe2D_PEOE_VSA+1	moe2D_PEOE_VSA+2	moe2D_PEOE_VSA+3	moe2D_PEOE_VSA+4	moe2D_PEOE_VSA+5	moe2D_PEOE_VSA+6	moe2D_PEOE_VSA-0	moe2D_PEOE_VSA-1	moe2D_PEOE_VSA-2	moe2D_PEOE_VSA-3	moe2D_PEOE_VSA-4	moe2D_PEOE_VSA-5	moe2D_PEOE_VSA-6	moe2D_PEOE_VSA_FHYD	moe2D_PEOE_VSA_FNEG	moe2D_PEOE_VSA_FPNEG	moe2D_PEOE_VSA_FPOL	moe2D_PEOE_VSA_FPOS	moe2D_PEOE_VSA_FPPOS	moe2D_PEOE_VSA_HYD	moe2D_PEOE_VSA_NEG	moe2D_PEOE_VSA_PNEG	moe2D_PEOE_VSA_POL	moe2D_PEOE_VSA_POS	moe2D_PEOE_VSA_PPOS	moe2D_Q_PC+	moe2D_Q_PC-	moe2D_Q_RPC+	moe2D_Q_RPC-	moe2D_Q_VSA_FHYD	moe2D_Q_VSA_FNEG	moe2D_Q_VSA_FPNEG	moe2D_Q_VSA_FPOL	moe2D_Q_VSA_FPOS	moe2D_Q_VSA_FPPOS	moe2D_Q_VSA_HYD	moe2D_Q_VSA_NEG	moe2D_Q_VSA_PNEG	moe2D_Q_VSA_POL	moe2D_Q_VSA_POS	moe2D_Q_VSA_PPOS	moe2D_SMR	moe2D_SMR_VSA0	moe2D_SMR_VSA1	moe2D_SMR_VSA2	moe2D_SMR_VSA3	moe2D_SMR_VSA4	moe2D_SMR_VSA5	moe2D_SMR_VSA6	moe2D_SMR_VSA7	moe2D_SlogP	moe2D_SlogP_VSA0	moe2D_SlogP_VSA1	moe2D_SlogP_VSA2	moe2D_SlogP_VSA3	moe2D_SlogP_VSA4	moe2D_SlogP_VSA5	moe2D_SlogP_VSA6	moe2D_SlogP_VSA7	moe2D_SlogP_VSA8	moe2D_SlogP_VSA9	moe2D_TPSA	moe2D_VAdjEq	moe2D_VAdjMa	moe2D_VDistEq	moe2D_VDistMa	moe2D_Weight	moe2D_a_IC	moe2D_a_ICM	moe2D_a_acc	moe2D_a_aro	moe2D_a_count	moe2D_a_don	moe2D_a_heavy	moe2D_a_hyd	moe2D_a_nC	moe2D_a_nH	moe2D_a_nI	moe2D_a_nN	moe2D_a_nO	moe2D_a_nP	moe2D_a_nS	moe2D_apol	moe2D_b_1rotN	moe2D_b_1rotR	moe2D_b_ar	moe2D_b_count	moe2D_b_double	moe2D_b_heavy	moe2D_b_rotN	moe2D_b_rotR	moe2D_b_single	moe2D_balabanJ	moe2D_bpol	moe2D_chi0	moe2D_chi0_C	moe2D_chi0v	moe2D_chi0v_C	moe2D_chi1	moe2D_chi1_C	moe2D_chi1v	moe2D_chi1v_C	moeGao_chi2_C	moeGao_chi2v_C	moeGao_chi3c	moeGao_chi3c_C	moeGao_chi3cv	moeGao_chi3cv_C	moeGao_chi3p	moeGao_chi3p_C	moeGao_chi3pv	moeGao_chi3pv_C	moeGao_chi4c	moeGao_chi4c_C	moeGao_chi4ca	moeGao_chi4ca_C	moeGao_chi4cav	moeGao_chi4cav_C	moeGao_chi4cv	moeGao_chi4cv_C	moeGao_chi4pc	moeGao_chi4pc_C	moeGao_chi4pcv	moeGao_chi4pcv_C	moe2D_chiral	moe2D_density	moe2D_diameter	moe2D_kS_aaCH	moe2D_kS_aaN	moe2D_kS_aaNH	moe2D_kS_aaaC	moe2D_kS_aasC	moe2D_kS_dO	moe2D_kS_dsCH	moe2D_kS_dssC	moe2D_kS_dsssP	moe2D_kS_sCH3	moe2D_kS_sI	moe2D_kS_sNH2	moe2D_kS_sOH	moe2D_kS_sSH	moe2D_kS_ssCH2	moe2D_kS_ssNH	moe2D_kS_ssO	moe2D_kS_ssS	moe2D_kS_sssCH	moe2D_kS_sssN	moe2D_kS_ssssC	moe2D_lip_acc	moe2D_lip_don	moe2D_lip_druglike	moe2D_lip_violation	moe2D_logP(o/w)	moe2D_logS	moe2D_mr	moe2D_opr_brigid	moe2D_opr_leadlike	moe2D_opr_nring	moe2D_opr_nrot	moe2D_opr_violation	moe2D_petitjean	moe2D_petitjeanSC	moe2D_radius	moe2D_reactive	moe2D_rings	moe2D_vdw_area	moe2D_vdw_vol	moe2D_vsa_acc	moe2D_vsa_don	moe2D_vsa_hyd	moe2D_vsa_other	moe2D_vsa_pol	moe2D_weinerPath	moe2D_weinerPol	moe2D_zagreb
mol_44	3.21	7.788	0.54	1.33	1.648	1.378	-2.663	-0.5225	0.4384	2.651	-2.741	-0.4927	0.38	2.691	-2.42	-0.3085	0.5812	2.89	-0.8156	-0.4373	0.06662	2.466	-1.163	-0.3752	0.02885	2.45	-0.5325	-0.2389	0.1868	2.681	16	8.144	8.817	12.88	6.451	6.901	5.192	1.997	-1.997	0.1413	0.1723	72.85	4.265	3.146	8.619	33.6	29.42	0	8.701	37.5	0	0	0	40.7	15.67	0.5308	0.4031	0.2215	0.4692	0.5969	0.2476	135.1	102.6	56.37	119.4	151.9	63.01	3.74	-3.74	0.1762	0.1952	0.4846	0.2215	0.2215	0.5154	0.7785	0.2939	123.3	56.37	56.37	131.2	198.1	74.78	5.589	71.59	0	73.19	3.982	0	56.61	20.75	66.65	0.4667	18.01	20.75	75.57	50.77	4.411	0	0	0	56.61	66.65	103.7	0.5212	4.907	3.047	7.692	231.2	52.15	1.58	5	0	33	5	16	7	10	17	0	1	5	0	0	34.05	7	0.4667	0	32	3	15	8	0.5333	29	3.989	22.12	12.72	7.008	9.395	6.776	7.324	3.621	5.065	3.467	2.443	2.334	1.605	0.4082	0.6997	0.4082	3.659	0.7742	1.906	0.7143	0	0	2.499	0.2722	1.18	0.2357	0	0	1.892	0.2357	0.6349	0.2357	1	0.7837	9	0	0	0	0	0	32.19	0	-2.723	0	3.693	0	0	17.17	0	-0.1615	2.301	0	0	-0.8035	0	0	6	3	1	0	0.479	-1.078	5.747	0	1	0	7	0	0.4444	0.8	5	0	0	254.5	295.1	13.57	5.683	115.2	42.37	73.52	500	17	68
mol_45	2.98	7.788	0.54	1.33	1.648	1.378	-2.667	-0.5223	0.4367	2.666	-2.765	-0.4924	0.3797	2.686	-2.426	-0.3084	0.58	2.903	-0.815	-0.4559	0.07055	2.488	-1.163	-0.3801	0.02865	2.464	-0.5313	-0.2384	0.1892	2.703	16	8.144	7.058	12.88	6.451	5.525	5.192	1.996	-1.996	0.1415	0.1722	72.85	4.265	3.146	8.619	33.6	29.42	0	0	46.2	0	0	0	40.7	15.67	0.5308	0.4031	0.2215	0.4692	0.5969	0.2476	135.1	102.6	56.37	119.4	151.9	63.01	3.74	-3.74	0.1762	0.1952	0.4846	0.2215	0.2215	0.5154	0.7785	0.2939	123.3	56.37	56.37	131.2	198.1	74.78	5.589	71.59	0	73.19	3.982	0	56.61	20.75	66.65	0.4667	18.01	20.75	75.57	50.77	4.411	0	0	0	56.61	66.65	103.7	0.5212	4.907	3.006	7.696	231.2	52.15	1.58	5	0	33	5	16	7	10	17	0	1	5	0	0	34.05	7	0.4667	0	32	3	15	8	0.5333	29	4.092	22.12	12.72	7.008	9.395	6.776	7.379	3.676	5.12	3.522	2.155	2.052	1.402	0.2357	0.5085	0.2357	4.143	1.139	2.361	1.053	0	0	2.665	0.1361	1.149	0.1179	0	0	2.209	0.3718	0.9217	0.3536	2	0.7837	9	0	0	0	0	0	32.3	0	-2.723	0	3.542	0	0	17.23	0	0.1294	2.321	0	0	-1.141	0	0	6	3	1	0	0.479	-0.7646	5.757	0	1	0	7	0	0.4444	0.8	5	0	0	254.5	295.1	13.57	5.683	115.2	42.37	73.52	489	19	68
mol_46	3.26	9.616	1.179	1.33	1.678	1.843	-2.52	-0.5411	0.5803	2.567	-2.725	-0.532	0.6766	2.488	-2.27	-0.3899	0.7129	2.807	-0.8145	-0.4497	0.07928	2.433	-1.163	-0.3997	0.1383	2.419	-0.5015	-0.2348	0.1931	2.68	17.05	9.031	7.373	12.39	6.435	5.174	4.197	2.153	-2.153	0.1312	0.1597	51.7	25.59	3.146	8.619	33.6	29.42	0	2.209	61.27	0	0	0	40.7	15.67	0.561	0.4408	0.2073	0.439	0.5592	0.2317	152.5	119.9	56.37	119.4	152.1	63.01	4.634	-4.634	0.1422	0.1576	0.5177	0.4408	0.2073	0.4823	0.5592	0.275	140.8	119.9	56.37	131.2	152.1	74.78	6.658	71.59	0	68.78	7.168	0	144.8	20.75	0	0.6633	18.01	20.75	75.57	50.77	3.186	18.87	0	88.22	37.74	0	103.7	0.4855	5.248	3.253	8.192	265.3	54.66	1.608	5	6	34	5	19	10	13	15	0	1	5	0	0	37.99	7	0.3684	6	34	3	19	8	0.4211	25	2.348	19.93	14.25	8.544	10.2	7.585	8.986	5.283	5.767	4.168	3.553	2.394	1.401	0.2041	0.4093	0.1179	5.246	2.361	2.482	1.306	0	0	3.744	1.615	1.537	0.7319	0	0	2.063	0.4065	0.5955	0.2041	1	0.7877	11	8.893	0	0	0	0.7856	32.78	0	-2.816	0	0	0	0	17.47	0	-0.3825	2.318	0	0	-1.052	0	0	6	3	1	0	0.6	-1.348	6.895	6	1	1	7	0	0.4545	0.8333	6	0	1	271.9	336.7	13.57	5.683	135.4	42.37	73.52	794	22	86
mol_47	3.35	6.275	0.818	0.706	1.883	1.521	-2.482	-0.5549	0.5124	2.721	-2.721	-0.5378	0.4466	2.686	-2.232	-0.3552	0.6509	2.968	-0.8376	-0.468	0.08727	2.409	-1.363	-0.4247	0.06288	2.337	-0.5247	-0.2461	0.2006	2.635	10.08	4.297	2.25	8.563	3.59	1.856	2.561	1.57	-1.57	0.1799	0.21	38.78	25.99	20.38	0	23.27	14.71	0	17.4	0	0	0	0	27.13	14.42	0.5632	0.3238	0.2282	0.4368	0.6762	0.2086	102.6	58.96	41.55	79.53	123.1	37.98	3.44	-3.44	0.1916	0.2878	0.3064	0.2282	0.2282	0.6936	0.7718	0.4654	55.79	41.55	41.55	126.3	140.5	84.75	4.143	47.72	3.124	25.39	3.982	32.9	37.74	49.88	0	-0.9793	32.9	16.13	51.71	62.26	0	0	0	0	37.74	0	83.63	0.65	4.585	2.399	6.879	172.2	40.61	1.692	4	0	24	3	12	5	7	12	0	2	3	0	0	24.93	3	0.25	0	24	2	12	3	0.25	22	2.524	16.35	9.138	4.56	6.694	4.406	5.664	2.15	3.889	2.05	0.8779	0.8464	0.8412	0	0.2998	0	3.856	0.3708	2.033	0.3485	0	0	2.383	0.1179	1.074	0.1021	0	0	2.013	0	0.7104	0	1	0.8029	6	0	0	0	0	0	21.66	0	-1.214	0	0	0	5.13	8.693	0	1.709	0	0	0	-0.6518	1.336	0	5	3	1	0	-1.144	0.1033	4.231	5	1	1	3	0	0.5	1	3	0	1	182.1	214.5	13.57	0	78.92	27.66	58.44	192	15	56
mol_48	3.64	6.596	0.803	0.706	1.901	1.482	-2.532	-0.5047	0.4606	2.727	-2.763	-0.4879	0.4138	2.688	-2.265	-0.3178	0.5891	2.975	-0.8378	-0.4157	0.05748	2.478	-1.363	-0.4055	0.05422	2.408	-0.5248	-0.2335	0.1613	2.703	11.08	4.481	2.479	9.536	3.806	2.081	2.791	1.608	-1.608	0.1756	0.205	51.58	11.68	20.38	0	23.27	14.71	0	36.15	0	0	0	0	27.13	14.42	0.601	0.3898	0.2085	0.399	0.6102	0.1906	119.8	77.7	41.55	79.53	121.6	37.98	3.44	-3.44	0.1916	0.2878	0.4168	0.2085	0.2085	0.5832	0.7915	0.3748	83.07	41.55	41.55	116.3	157.8	74.7	4.602	47.72	3.124	25.39	7.964	32.9	37.74	31.44	33.33	-0.5908	32.9	16.13	55.69	43.82	0	0	0	0	37.74	33.33	83.63	0.6194	4.7	2.467	7.118	186.2	44.32	1.642	4	0	27	3	13	6	8	14	0	2	3	0	0	28.02	3	0.2308	0	27	2	13	3	0.2308	25	2.583	18.54	10.01	5.431	7.564	5.276	6.037	2.652	4.326	2.563	1.211	1.135	1.131	0	0.4547	0	4.208	0.3708	2.21	0.3485	0	0	2.521	0.1179	1.184	0.1021	0	0	2.615	0	0.8718	0	2	0.7795	6	0	0	0	0	0	22.1	0	-1.212	0	1.569	0	5.394	8.78	0	1.792	0	0	0	-1.279	1.354	0	5	3	1	0	-0.682	-0.2239	4.67	5	1	1	3	0	0.5	1	3	0	1	199.3	238.9	13.57	0	94.72	27.66	58.44	238	17	62
mol_49	3.38	7.416	0.788	0.706	1.919	1.443	-2.642	-0.467	0.4394	2.737	-2.808	-0.4334	0.4057	2.695	-2.392	-0.2995	0.5608	2.985	-0.838	-0.382	0.0413	2.6	-1.364	-0.3414	0.05295	2.546	-0.5294	-0.2155	0.1373	2.824	13.07	5.365	2.982	11.49	4.672	2.576	3.579	1.711	-1.711	0.165	0.1927	68.64	11.68	20.38	0	23.27	14.71	0	17.4	37.5	0	0	0	27.13	14.42	0.6617	0.4102	0.1767	0.3383	0.5898	0.1615	155.6	96.45	41.55	79.53	138.7	37.98	3.44	-3.44	0.1916	0.2878	0.5056	0.1767	0.1767	0.4944	0.8233	0.3177	118.9	41.55	41.55	116.3	193.6	74.7	5.518	47.72	3.124	29.8	7.964	32.9	37.74	31.44	66.65	0.0453	32.9	16.13	55.69	43.82	4.411	0	0	0	37.74	66.65	83.63	0.5665	4.907	2.676	7.534	214.3	51.43	1.559	4	0	33	3	15	8	10	18	0	2	3	0	0	34.21	4	0.2667	0	33	2	15	4	0.2667	31	2.623	22.91	11.59	7.008	9.142	6.853	6.947	3.563	5.237	3.474	2.314	2.257	1.324	0.3333	0.7175	0.3333	5.037	0.7557	2.824	0.6818	0	0	3.024	0.1179	1.399	0.1021	0	0	3.222	0.1925	1.341	0.1667	2	0.7446	7	0	0	0	0	0	22.71	0	-1.174	0	3.711	0	5.718	8.918	0	1.787	0	0	0	-1.236	1.396	0	5	3	1	0	0.29	-0.6274	5.59	5	1	1	4	0	0.4286	0.75	4	0	1	235.1	287.7	13.57	0	126.3	27.66	58.44	358	21	72
mol_50	3.89	7.915	0.788	0.706	1.919	1.443	-2.678	-0.4631	0.4376	2.741	-2.814	-0.4261	0.4053	2.708	-2.429	-0.2981	0.5584	2.99	-0.8381	-0.3785	0.03991	2.653	-1.364	-0.3289	0.05293	2.614	-0.5322	-0.213	0.1355	2.876	14.06	6.074	3.25	12.47	5.342	2.84	4.165	1.764	-1.764	0.1601	0.1869	77.17	11.68	20.38	0	23.27	14.71	0	17.4	46.2	0	0	0	27.13	14.42	0.6848	0.4167	0.1647	0.3152	0.5833	0.1505	172.8	105.2	41.55	79.53	147.2	37.98	3.44	-3.44	0.1916	0.2878	0.5393	0.1647	0.1647	0.4607	0.8353	0.296	136.1	41.55	41.55	116.3	210.8	74.7	5.98	47.72	3.124	29.8	7.964	32.9	56.61	31.44	66.65	0.4354	32.9	16.13	55.69	43.82	4.411	0	0	0	56.61	66.65	83.63	0.5436	5	2.799	7.718	228.3	54.87	1.524	4	0	36	3	16	9	11	20	0	2	3	0	0	37.3	5	0.3125	0	36	2	16	5	0.3125	34	2.62	25.1	12.29	7.715	9.849	7.56	7.485	4.101	5.775	4.012	2.456	2.399	1.226	0.2357	0.6199	0.2357	5.527	1.343	3.363	1.277	0	0	3.306	0.2539	1.611	0.2199	0	0	3.247	0.3718	1.443	0.3536	3	0.7313	8	0	0	0	0	0	22.94	0	-1.151	0	3.88	0	5.829	8.975	0	2.614	0	0	0	-1.171	1.416	0	5	3	1	0	0.732	-1.143	6.067	5	1	1	5	0	0.5	1	4	0	1	252.4	312.2	13.57	0	142.1	27.66	58.44	434	23	76
mol_51	3.22	8.538	1.256	0.764	1.826	1.61	-2.512	-0.573	0.6193	2.544	-2.776	-0.5341	0.7101	2.432	-2.254	-0.4266	0.7601	2.79	-0.8171	-0.4163	0.07507	2.371	-1.363	-0.4228	0.147	2.353	-0.4976	-0.2257	0.1959	2.627	14.06	7.35	5.264	10.21	5.212	3.667	3.326	1.876	-1.876	0.1506	0.1827	17.23	47.32	20.38	8.619	23.27	14.71	0	2.209	61.27	0	0	0	27.13	14.56	0.6634	0.4443	0.1761	0.3366	0.5557	0.1605	157	105.2	41.69	79.67	131.5	37.98	4.404	-4.404	0.1497	0.2248	0.4852	0.4443	0.1761	0.5148	0.5557	0.3387	114.8	105.2	41.69	121.9	131.5	80.18	5.877	47.72	0	43.4	7.168	32.9	107.1	31.44	0	-0.2428	50.91	13	51.71	43.82	3.186	18.87	0	88.22	0	0	92.42	0.5436	5	2.936	7.704	222.2	49.1	1.637	4	6	30	4	16	9	11	14	0	2	3	0	0	33.3	5	0.3125	6	30	2	16	6	0.375	22	2.38	17.22	11.97	7.259	8.719	6.378	7.63	4.375	4.893	3.315	2.975	1.894	0.9928	0.2041	0.3448	0.1179	4.706	2.194	2.101	1.181	0	0	3.175	1.615	1.303	0.7319	0	0	1.859	0.4065	0.5404	0.2041	1	0.7589	9	9.102	0	0	0	0.8539	21.92	0	-1.533	0	0	0	5.109	8.923	0	0.04215	2.351	0	0	-0.932	0	0	5	4	1	0	0.003	-1.28	6.031	6	1	1	5	0	0.4444	0.8	5	0	1	236.7	292.9	13.57	5.683	124.1	27.66	64.13	470	19	72
mol_52	3.72	8.859	1.241	0.764	1.844	1.571	-2.541	-0.5615	0.6193	2.566	-2.803	-0.4903	0.6879	2.439	-2.282	-0.4266	0.7561	2.814	-0.8171	-0.3898	0.06587	2.43	-1.363	-0.3998	0.147	2.4	-0.5076	-0.2211	0.17	2.681	15.06	7.438	5.444	11.16	5.401	3.889	3.546	1.914	-1.914	0.1476	0.1789	30.03	33	20.38	8.619	23.27	14.71	0	20.96	61.27	0	0	0	27.13	14.56	0.6863	0.488	0.1642	0.3137	0.512	0.1496	174.3	123.9	41.69	79.67	130	37.98	4.404	-4.404	0.1497	0.2248	0.5597	0.4142	0.1642	0.4403	0.5858	0.2762	142.1	105.2	41.69	111.8	148.8	70.13	6.336	47.72	0	43.4	11.15	32.9	107.1	13	33.33	0.1457	50.91	13	55.69	25.39	3.186	18.87	0	88.22	0	33.33	92.42	0.5226	5.087	2.986	7.884	236.3	52.69	1.597	4	6	33	4	17	10	12	16	0	2	3	0	0	36.39	5	0.2941	6	33	2	17	6	0.3529	25	2.426	19.41	12.84	8.129	9.59	7.249	8.003	4.877	5.331	3.827	3.309	2.183	1.273	0.2041	0.4982	0.1179	5.116	2.194	2.311	1.181	0	0	3.241	1.615	1.353	0.7319	0	0	2.58	0.4065	0.7355	0.2041	2	0.7447	9	9.116	0	0	0	0.8517	22.35	0	-1.531	0	1.511	0	5.373	9.01	0	0.2447	2.401	0	0	-1.663	0	0	5	4	1	0	0.465	-1.607	6.468	6	1	1	5	0	0.4444	0.8	5	0	1	253.9	317.3	13.57	5.683	139.9	27.66	64.13	552	21	78
mol_53	4.28	9.679	1.226	0.764	1.862	1.532	-2.639	-0.5442	0.5971	2.633	-2.836	-0.4632	0.6563	2.611	-2.391	-0.4103	0.7229	2.88	-0.8167	-0.371	0.06582	2.549	-1.364	-0.338	0.139	2.515	-0.5285	-0.2168	0.1696	2.79	17.05	8.323	5.878	13.08	6.283	4.381	4.325	2.017	-2.017	0.14	0.1698	47.09	33	20.38	8.619	23.27	14.71	0	2.209	98.77	0	0	0	27.13	14.56	0.725	0.4924	0.1439	0.275	0.5076	0.1311	210.1	142.7	41.69	79.67	147.1	37.98	4.404	-4.404	0.1497	0.2248	0.6141	0.363	0.1439	0.3859	0.637	0.242	177.9	105.2	41.69	111.8	184.6	70.13	7.253	47.72	0	47.81	11.15	32.9	107.1	13	66.65	0.7818	50.91	13	55.69	25.39	7.596	18.87	0	88.22	0	66.65	92.42	0.4855	5.248	3.129	8.208	264.3	59.63	1.529	4	6	39	4	19	12	14	20	0	2	3	0	0	42.58	6	0.3158	6	39	2	19	7	0.3684	31	2.479	23.78	14.41	9.707	11.17	8.826	8.914	5.788	6.242	4.738	4.412	3.305	1.466	0.5375	0.7611	0.4512	5.927	2.579	2.918	1.514	0	0	3.841	1.615	1.621	0.7319	0	0	3.151	0.599	1.198	0.3708	2	0.7219	10	9.16	0	0	0	0.8549	22.97	0	-1.494	0	3.633	0	5.697	9.148	0	0.2428	2.483	0	0	-1.691	0	0	5	4	1	0	1.437	-2.01	7.386	6	1	1	6	0	0.5	1	5	0	1	289.7	366.1	13.57	5.683	171.5	27.66	64.13	752	25	88
mol_54	3.03	10.18	1.226	0.764	1.862	1.532	-2.675	-0.5411	0.5913	2.66	-2.84	-0.4618	0.6508	2.682	-2.428	-0.4062	0.7176	2.906	-0.8166	-0.371	0.06581	2.603	-1.364	-0.3252	0.1372	2.579	-0.5315	-0.2163	0.1695	2.841	18.05	9.107	6.12	14.05	6.985	4.645	4.905	2.07	-2.07	0.1365	0.1655	55.62	33	20.38	8.619	23.27	14.71	0	2.209	107.5	0	0	0	27.13	14.56	0.7405	0.4931	0.1358	0.2595	0.5069	0.1237	227.3	151.4	41.69	79.67	155.6	37.98	4.404	-4.404	0.1497	0.2248	0.6357	0.3426	0.1358	0.3643	0.6574	0.2285	195.2	105.2	41.69	111.8	201.8	70.13	7.714	47.72	0	47.81	11.15	32.9	126	13	66.65	1.172	50.91	13	55.69	25.39	7.596	18.87	0	88.22	18.87	66.65	92.42	0.469	5.322	3.212	8.355	278.4	63.01	1.5	4	6	42	4	20	13	15	22	0	2	3	0	0	45.68	7	0.35	6	42	2	20	8	0.4	34	2.492	25.97	15.12	10.41	11.87	9.533	9.452	6.326	6.78	5.276	4.553	3.446	1.368	0.4398	0.6635	0.3536	6.417	3.167	3.457	2.109	0	0	4.116	1.751	1.83	0.8498	0	0	3.176	0.7783	1.3	0.5577	3	0.7127	11	9.187	0	0	0	0.8586	23.19	0	-1.471	0	3.813	0	5.808	9.205	0	1.014	2.516	0	0	-1.626	0	0	5	4	1	0	1.879	-2.526	7.861	6	1	1	7	0	0.4545	0.8333	6	0	1	307	390.6	13.57	5.683	187.3	27.66	64.13	872	27	92
mol_55	3.62	6.776	1.387	0.03	1.244	1.864	-2.564	-0.4254	0.3718	2.691	-2.644	-0.3765	0.394	2.694	-2.298	-0.2285	0.4873	2.957	-0.8592	-0.3679	-0.008672	2.431	-0.9695	-0.3357	0.02309	2.434	-0.5262	-0.1033	0.08819	2.674	9.091	4.133	2.215	9.63	4.405	2.373	3.856	0.9127	-0.9127	0.2488	0.3747	96.78	0	7.781	0	12.95	0	0	17.4	18.75	0	26.36	0	13.57	0	0.863	0.393	0.07008	0.137	0.607	0.06689	167.1	76.08	13.57	26.52	117.5	12.95	1.64	-1.64	0.3469	0.4025	0.5354	0.2063	0.2063	0.4646	0.7937	0.2583	103.6	39.93	39.93	89.94	153.7	50.01	4.883	23.86	3.124	4.411	0	0	37.74	59.37	79.43	1.175	0	8.383	23.86	54.11	4.411	0	0	0	83.84	33.33	59.11	0.684	4.459	2.416	6.602	173.3	39.61	1.523	1	0	26	0	11	7	8	15	0	1	1	0	1	28.88	3	0.2727	0	26	1	11	3	0.2727	25	2.335	21.62	8.268	5.69	7.81	5.613	5.253	2.819	4.783	2.774	1.684	1.608	0.5948	0.2357	0.3686	0.2041	3.685	0.25	2.661	0.25	0	0	1.742	0	1.036	0	0	0	1.707	0	0.8813	0	1	0.7347	6	0	0	0	0	0	11.45	0	0.2755	0	1.938	0	0	0	4.1	4.916	0	0	0	0.09392	1.945	0	2	0	1	0	1.055	-1.282	4.902	5	1	1	3	0	0.5	1	3	1	1	193.6	235.8	13.57	0	121.6	44.33	13.57	157	12	50
mol_56	4.77	8.364	1.653	0.03	1.583	2.295	-2.513	-0.4754	0.4081	2.727	-2.647	-0.4275	0.3987	2.694	-2.256	-0.2632	0.5237	2.976	-0.8386	-0.405	0.01844	2.52	-0.9754	-0.3546	0.02705	2.486	-0.5254	-0.1213	0.1116	2.752	13.07	6.554	3.5	12.79	6.407	3.417	5.465	1.454	-1.454	0.196	0.227	77.34	27.75	10.93	0	12.95	14.71	0	46.83	0	0	26.36	0	27.13	2.504	0.7676	0.4171	0.1202	0.2324	0.5829	0.1122	189.2	102.8	29.64	57.3	143.7	27.66	2.64	-2.64	0.2496	0.2501	0.4904	0.2272	0.2272	0.5096	0.7728	0.2824	120.9	56	56	125.6	190.5	69.62	5.984	58.72	3.124	0	3.982	0	56.61	69.6	79.43	0.8604	0	16.13	62.71	56.6	0	0	0	0	102.7	33.33	85.41	0.5665	4.907	2.842	7.515	231.3	52.54	1.642	2	0	32	0	15	8	10	17	0	1	3	0	1	35.34	5	0.3333	0	32	2	15	6	0.4	30	2.486	26.68	11.26	6.975	9.834	6.82	7.202	3.357	5.905	3.258	1.167	1.096	0.7436	0	0.2952	0	4.575	0.3708	2.681	0.3485	0	0	3.298	0.1179	1.614	0.1021	0	0	1.945	0	0.744	0	1	0.7801	9	0	0	0	0	0	23.16	0	-0.2749	0	1.771	0	0	0	4.012	3.531	0	4.932	0	-0.3636	1.619	0	4	0	1	0	0.916	-1.815	6.132	5	1	1	5	0	0.4444	0.8	5	1	1	246.5	296.5	27.13	0	143.7	61.55	27.13	380	19	68
mol_57	2.96	5.859	1.051	0.618	0.572	1.415	-2.618	-0.576	0.541	2.589	-2.509	-0.5379	0.5319	2.712	-2.37	-0.3578	0.6891	2.843	-0.7882	-0.4235	0.1059	2.192	-0.8726	-0.3359	0.1033	2.295	-0.5273	-0.1394	0.2239	2.425	9	6.125	8	9.666	6.642	8.756	7.133	0.9241	-0.9241	0.2809	0.3585	51.36	0	7.781	0	10.32	14.71	0	28.08	8.701	0	26.36	0	13.57	7.768	0.7251	0.5009	0.1265	0.2749	0.4991	0.1484	122.3	84.48	21.33	46.37	84.17	25.03	1.63	-1.63	0.4043	0.3988	0.5054	0.2828	0.2828	0.4946	0.7172	0.2117	85.24	47.7	47.7	83.41	121	35.71	3.996	23.86	0	25.39	0	0	75.47	24.98	46.11	1.561	0	7.745	23.86	42.62	0	0	0	0	121.6	0	76.1	0.717	4	2.673	5.931	148.2	31.71	1.51	2	0	21	2	9	5	6	12	0	0	2	0	1	23.07	5	0.625	0	20	1	8	5	0.625	19	2.76	16.36	7.113	4.113	6.233	4.036	4.27	2.408	3.73	2.354	1.349	1.311	0.4082	0	0.06455	0	1.635	0.7041	1.365	0.6768	0	0	0.9794	0.3211	0.7884	0.3018	0	0	0.2887	0	0.04564	0	0	0.7741	7	0	0	0	0	0	9.943	0	-0.6998	0	0	0	0	8.194	3.998	3.954	0	0	0	0	0	0	2	1	1	0	1.66	-1.062	4.019	0	1	0	5	0	0.4286	0.75	4	1	0	168.6	191.5	0	0	81.02	46.09	27.13	114	6	32
